PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 32)",2,"(0, 1)","[(12, 32), (108, 219)]"
"(108, 219)",2,"(0, 6)","[(12, 32), (142, 29)]"
"(149, 250)",2,"(0, 7)","[(12, 32), (251, 5)]"
"(137, 207)",2,"(1, 2)","[(108, 219), (149, 250)]"
"(153, 134)",2,"(2, 3)","[(149, 250), (137, 207)]"
"(181, 55)",2,"(2, 7)","[(149, 250), (251, 5)]"
"(142, 29)",2,"(5, 7)","[(181, 55), (251, 5)]"
"(251, 5)",2,"(6, 7)","[(142, 29), (251, 5)]"
,3,"(0, 1, 2)","[(12, 32), (108, 219), (149, 250)]"
,3,"(0, 1, 3)","[(12, 32), (108, 219), (137, 207)]"
,3,"(0, 1, 6)","[(12, 32), (108, 219), (142, 29)]"
,3,"(0, 5, 6)","[(12, 32), (181, 55), (142, 29)]"
,3,"(0, 6, 7)","[(12, 32), (142, 29), (251, 5)]"
,3,"(1, 2, 3)","[(108, 219), (149, 250), (137, 207)]"
,3,"(2, 3, 7)","[(149, 250), (137, 207), (251, 5)]"
,3,"(2, 5, 7)","[(149, 250), (181, 55), (251, 5)]"
,3,"(4, 5, 7)","[(153, 134), (181, 55), (251, 5)]"
,3,"(5, 6, 7)","[(181, 55), (142, 29), (251, 5)]"
,4,"(0, 1, 2, 3)","[(12, 32), (108, 219), (149, 250), (137, 207)]"
,4,"(0, 1, 3, 6)","[(12, 32), (108, 219), (137, 207), (142, 29)]"
,4,"(0, 1, 4, 6)","[(12, 32), (108, 219), (153, 134), (142, 29)]"
,4,"(0, 1, 5, 6)","[(12, 32), (108, 219), (181, 55), (142, 29)]"
,4,"(0, 4, 5, 6)","[(12, 32), (153, 134), (181, 55), (142, 29)]"
,4,"(0, 5, 6, 7)","[(12, 32), (181, 55), (142, 29), (251, 5)]"
