PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(47, 129)",2,"(0, 1)","[(47, 129), (35, 180)]"
"(35, 180)",2,"(0, 6)","[(47, 129), (106, 109)]"
"(44, 225)",2,"(0, 7)","[(47, 129), (220, 30)]"
"(55, 185)",2,"(1, 2)","[(35, 180), (44, 225)]"
"(192, 112)",2,"(2, 3)","[(44, 225), (55, 185)]"
"(180, 97)",2,"(2, 4)","[(44, 225), (192, 112)]"
"(106, 109)",2,"(4, 5)","[(192, 112), (180, 97)]"
"(220, 30)",2,"(4, 7)","[(192, 112), (220, 30)]"
,2,"(5, 7)","[(180, 97), (220, 30)]"
,2,"(6, 7)","[(106, 109), (220, 30)]"
,3,"(0, 1, 2)","[(47, 129), (35, 180), (44, 225)]"
,3,"(0, 1, 3)","[(47, 129), (35, 180), (55, 185)]"
,3,"(0, 1, 6)","[(47, 129), (35, 180), (106, 109)]"
,3,"(0, 6, 7)","[(47, 129), (106, 109), (220, 30)]"
,3,"(1, 2, 3)","[(35, 180), (44, 225), (55, 185)]"
,3,"(2, 3, 4)","[(44, 225), (55, 185), (192, 112)]"
,3,"(2, 4, 5)","[(44, 225), (192, 112), (180, 97)]"
,3,"(4, 5, 7)","[(192, 112), (180, 97), (220, 30)]"
,3,"(5, 6, 7)","[(180, 97), (106, 109), (220, 30)]"
,4,"(0, 1, 2, 3)","[(47, 129), (35, 180), (44, 225), (55, 185)]"
,4,"(0, 1, 3, 6)","[(47, 129), (35, 180), (55, 185), (106, 109)]"
,4,"(0, 1, 6, 7)","[(47, 129), (35, 180), (106, 109), (220, 30)]"
,4,"(0, 5, 6, 7)","[(47, 129), (180, 97), (106, 109), (220, 30)]"
