PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(129, 197)",2,"(0, 1)","[(129, 197), (221, 180)]"
"(221, 180)",2,"(0, 6)","[(129, 197), (117, 140)]"
"(243, 108)",2,"(0, 7)","[(129, 197), (12, 58)]"
"(144, 90)",2,"(1, 2)","[(221, 180), (243, 108)]"
"(130, 80)",2,"(2, 3)","[(243, 108), (144, 90)]"
"(126, 134)",2,"(2, 4)","[(243, 108), (130, 80)]"
"(117, 140)",2,"(4, 7)","[(130, 80), (12, 58)]"
"(12, 58)",2,"(6, 7)","[(117, 140), (12, 58)]"
,3,"(0, 1, 2)","[(129, 197), (221, 180), (243, 108)]"
,3,"(0, 1, 6)","[(129, 197), (221, 180), (117, 140)]"
,3,"(0, 5, 6)","[(129, 197), (126, 134), (117, 140)]"
,3,"(0, 6, 7)","[(129, 197), (117, 140), (12, 58)]"
,3,"(1, 2, 3)","[(221, 180), (243, 108), (144, 90)]"
,3,"(2, 3, 4)","[(243, 108), (144, 90), (130, 80)]"
,3,"(2, 4, 7)","[(243, 108), (130, 80), (12, 58)]"
,3,"(3, 4, 7)","[(144, 90), (130, 80), (12, 58)]"
,3,"(4, 6, 7)","[(130, 80), (117, 140), (12, 58)]"
,3,"(5, 6, 7)","[(126, 134), (117, 140), (12, 58)]"
,4,"(0, 1, 2, 3)","[(129, 197), (221, 180), (243, 108), (144, 90)]"
,4,"(0, 1, 2, 5)","[(129, 197), (221, 180), (243, 108), (126, 134)]"
,4,"(0, 1, 2, 6)","[(129, 197), (221, 180), (243, 108), (117, 140)]"
,4,"(0, 1, 5, 6)","[(129, 197), (221, 180), (126, 134), (117, 140)]"
,4,"(0, 5, 6, 7)","[(129, 197), (126, 134), (117, 140), (12, 58)]"
