PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 44)",2,"(0, 1)","[(4, 44), (51, 223)]"
"(51, 223)",2,"(0, 5)","[(4, 44), (112, 67)]"
"(108, 225)",2,"(0, 7)","[(4, 44), (252, 30)]"
"(115, 182)",2,"(1, 2)","[(51, 223), (108, 225)]"
"(105, 155)",2,"(2, 3)","[(108, 225), (115, 182)]"
"(112, 67)",2,"(2, 7)","[(108, 225), (252, 30)]"
"(163, 60)",2,"(6, 7)","[(163, 60), (252, 30)]"
"(252, 30)",3,"(0, 1, 2)","[(4, 44), (51, 223), (108, 225)]"
,3,"(0, 1, 4)","[(4, 44), (51, 223), (105, 155)]"
,3,"(0, 1, 5)","[(4, 44), (51, 223), (112, 67)]"
,3,"(0, 5, 6)","[(4, 44), (112, 67), (163, 60)]"
,3,"(0, 5, 7)","[(4, 44), (112, 67), (252, 30)]"
,3,"(0, 6, 7)","[(4, 44), (163, 60), (252, 30)]"
,3,"(1, 2, 3)","[(51, 223), (108, 225), (115, 182)]"
,3,"(2, 3, 7)","[(108, 225), (115, 182), (252, 30)]"
,3,"(2, 6, 7)","[(108, 225), (163, 60), (252, 30)]"
,3,"(3, 6, 7)","[(115, 182), (163, 60), (252, 30)]"
,3,"(5, 6, 7)","[(112, 67), (163, 60), (252, 30)]"
,4,"(0, 1, 2, 3)","[(4, 44), (51, 223), (108, 225), (115, 182)]"
,4,"(0, 1, 2, 4)","[(4, 44), (51, 223), (108, 225), (105, 155)]"
,4,"(0, 1, 4, 5)","[(4, 44), (51, 223), (105, 155), (112, 67)]"
,4,"(0, 1, 5, 6)","[(4, 44), (51, 223), (112, 67), (163, 60)]"
,4,"(0, 4, 5, 6)","[(4, 44), (105, 155), (112, 67), (163, 60)]"
,4,"(0, 5, 6, 7)","[(4, 44), (112, 67), (163, 60), (252, 30)]"
