PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(105, 177)",2,"(0, 1)","[(105, 177), (132, 197)]"
"(132, 197)",2,"(0, 7)","[(105, 177), (9, 56)]"
"(182, 225)",2,"(1, 2)","[(132, 197), (182, 225)]"
"(246, 43)",2,"(2, 3)","[(182, 225), (246, 43)]"
"(119, 153)",2,"(3, 6)","[(246, 43), (63, 39)]"
"(116, 132)",2,"(6, 7)","[(63, 39), (9, 56)]"
"(63, 39)",3,"(0, 1, 2)","[(105, 177), (132, 197), (182, 225)]"
"(9, 56)",3,"(0, 1, 7)","[(105, 177), (132, 197), (9, 56)]"
,3,"(0, 6, 7)","[(105, 177), (63, 39), (9, 56)]"
,3,"(1, 2, 3)","[(132, 197), (182, 225), (246, 43)]"
,3,"(2, 3, 5)","[(182, 225), (246, 43), (116, 132)]"
,3,"(2, 3, 6)","[(182, 225), (246, 43), (63, 39)]"
,3,"(3, 5, 6)","[(246, 43), (116, 132), (63, 39)]"
,3,"(3, 6, 7)","[(246, 43), (63, 39), (9, 56)]"
,3,"(5, 6, 7)","[(116, 132), (63, 39), (9, 56)]"
,4,"(0, 1, 2, 3)","[(105, 177), (132, 197), (182, 225), (246, 43)]"
,4,"(0, 1, 2, 4)","[(105, 177), (132, 197), (182, 225), (119, 153)]"
,4,"(0, 1, 2, 7)","[(105, 177), (132, 197), (182, 225), (9, 56)]"
,4,"(0, 1, 4, 7)","[(105, 177), (132, 197), (119, 153), (9, 56)]"
,4,"(0, 1, 6, 7)","[(105, 177), (132, 197), (63, 39), (9, 56)]"
,4,"(0, 4, 6, 7)","[(105, 177), (119, 153), (63, 39), (9, 56)]"
,4,"(0, 5, 6, 7)","[(105, 177), (116, 132), (63, 39), (9, 56)]"
