PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(91, 217)",2,"(0, 1)","[(91, 217), (214, 148)]"
"(214, 148)",2,"(0, 4)","[(91, 217), (95, 189)]"
"(180, 141)",2,"(0, 5)","[(91, 217), (85, 176)]"
"(135, 116)",2,"(0, 7)","[(91, 217), (41, 39)]"
"(95, 189)",2,"(1, 2)","[(214, 148), (180, 141)]"
"(85, 176)",2,"(1, 7)","[(214, 148), (41, 39)]"
"(64, 93)",2,"(3, 7)","[(135, 116), (41, 39)]"
"(41, 39)",2,"(6, 7)","[(64, 93), (41, 39)]"
,3,"(0, 1, 2)","[(91, 217), (214, 148), (180, 141)]"
,3,"(0, 1, 4)","[(91, 217), (214, 148), (95, 189)]"
,3,"(0, 4, 5)","[(91, 217), (95, 189), (85, 176)]"
,3,"(0, 5, 7)","[(91, 217), (85, 176), (41, 39)]"
,3,"(0, 6, 7)","[(91, 217), (64, 93), (41, 39)]"
,3,"(1, 2, 3)","[(214, 148), (180, 141), (135, 116)]"
,3,"(1, 2, 7)","[(214, 148), (180, 141), (41, 39)]"
,3,"(1, 3, 7)","[(214, 148), (135, 116), (41, 39)]"
,3,"(3, 6, 7)","[(135, 116), (64, 93), (41, 39)]"
,3,"(5, 6, 7)","[(85, 176), (64, 93), (41, 39)]"
,4,"(0, 1, 2, 3)","[(91, 217), (214, 148), (180, 141), (135, 116)]"
,4,"(0, 1, 2, 4)","[(91, 217), (214, 148), (180, 141), (95, 189)]"
,4,"(0, 1, 4, 5)","[(91, 217), (214, 148), (95, 189), (85, 176)]"
,4,"(0, 2, 4, 5)","[(91, 217), (180, 141), (95, 189), (85, 176)]"
,4,"(0, 4, 5, 6)","[(91, 217), (95, 189), (85, 176), (64, 93)]"
,4,"(0, 4, 5, 7)","[(91, 217), (95, 189), (85, 176), (41, 39)]"
,4,"(0, 5, 6, 7)","[(91, 217), (85, 176), (64, 93), (41, 39)]"
