PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(250, 185)",2,"(0, 1)","[(250, 185), (6, 32)]"
"(6, 32)",2,"(0, 3)","[(250, 185), (88, 143)]"
"(39, 118)",2,"(0, 6)","[(250, 185), (115, 201)]"
"(88, 143)",2,"(0, 7)","[(250, 185), (27, 224)]"
"(74, 151)",2,"(1, 2)","[(6, 32), (39, 118)]"
"(58, 196)",2,"(1, 7)","[(6, 32), (27, 224)]"
"(115, 201)",2,"(5, 7)","[(58, 196), (27, 224)]"
"(27, 224)",2,"(6, 7)","[(115, 201), (27, 224)]"
,3,"(0, 1, 2)","[(250, 185), (6, 32), (39, 118)]"
,3,"(0, 1, 3)","[(250, 185), (6, 32), (88, 143)]"
,3,"(0, 3, 6)","[(250, 185), (88, 143), (115, 201)]"
,3,"(0, 5, 6)","[(250, 185), (58, 196), (115, 201)]"
,3,"(0, 6, 7)","[(250, 185), (115, 201), (27, 224)]"
,3,"(1, 2, 3)","[(6, 32), (39, 118), (88, 143)]"
,3,"(1, 2, 4)","[(6, 32), (39, 118), (74, 151)]"
,3,"(1, 2, 7)","[(6, 32), (39, 118), (27, 224)]"
,3,"(1, 5, 7)","[(6, 32), (58, 196), (27, 224)]"
,3,"(2, 5, 7)","[(39, 118), (58, 196), (27, 224)]"
,3,"(5, 6, 7)","[(58, 196), (115, 201), (27, 224)]"
,4,"(0, 1, 2, 3)","[(250, 185), (6, 32), (39, 118), (88, 143)]"
,4,"(0, 1, 3, 4)","[(250, 185), (6, 32), (88, 143), (74, 151)]"
,4,"(0, 1, 3, 6)","[(250, 185), (6, 32), (88, 143), (115, 201)]"
,4,"(0, 3, 4, 6)","[(250, 185), (88, 143), (74, 151), (115, 201)]"
,4,"(0, 3, 5, 6)","[(250, 185), (88, 143), (58, 196), (115, 201)]"
,4,"(0, 5, 6, 7)","[(250, 185), (58, 196), (115, 201), (27, 224)]"
