PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(235, 229)",2,"(0, 1)","[(235, 229), (190, 163)]"
"(190, 163)",2,"(0, 6)","[(235, 229), (86, 179)]"
"(25, 27)",2,"(0, 7)","[(235, 229), (21, 175)]"
"(118, 132)",2,"(1, 2)","[(190, 163), (25, 27)]"
"(105, 145)",2,"(2, 3)","[(25, 27), (118, 132)]"
"(101, 162)",2,"(2, 7)","[(25, 27), (21, 175)]"
"(86, 179)",2,"(6, 7)","[(86, 179), (21, 175)]"
"(21, 175)",3,"(0, 1, 2)","[(235, 229), (190, 163), (25, 27)]"
,3,"(0, 1, 3)","[(235, 229), (190, 163), (118, 132)]"
,3,"(0, 1, 5)","[(235, 229), (190, 163), (101, 162)]"
,3,"(0, 1, 6)","[(235, 229), (190, 163), (86, 179)]"
,3,"(0, 6, 7)","[(235, 229), (86, 179), (21, 175)]"
,3,"(1, 2, 3)","[(190, 163), (25, 27), (118, 132)]"
,3,"(2, 3, 4)","[(25, 27), (118, 132), (105, 145)]"
,3,"(2, 3, 7)","[(25, 27), (118, 132), (21, 175)]"
,3,"(2, 4, 7)","[(25, 27), (105, 145), (21, 175)]"
,3,"(2, 6, 7)","[(25, 27), (86, 179), (21, 175)]"
,3,"(5, 6, 7)","[(101, 162), (86, 179), (21, 175)]"
,4,"(0, 1, 2, 3)","[(235, 229), (190, 163), (25, 27), (118, 132)]"
,4,"(0, 1, 3, 4)","[(235, 229), (190, 163), (118, 132), (105, 145)]"
,4,"(0, 1, 3, 5)","[(235, 229), (190, 163), (118, 132), (101, 162)]"
,4,"(0, 1, 5, 6)","[(235, 229), (190, 163), (101, 162), (86, 179)]"
,4,"(0, 1, 6, 7)","[(235, 229), (190, 163), (86, 179), (21, 175)]"
,4,"(0, 5, 6, 7)","[(235, 229), (101, 162), (86, 179), (21, 175)]"
