PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(249, 137)",2,"(0, 1)","[(249, 137), (41, 9)]"
"(41, 9)",2,"(0, 3)","[(249, 137), (166, 148)]"
"(34, 156)",2,"(0, 7)","[(249, 137), (0, 254)]"
"(166, 148)",2,"(1, 2)","[(41, 9), (34, 156)]"
"(83, 189)",2,"(1, 7)","[(41, 9), (0, 254)]"
"(20, 213)",2,"(5, 7)","[(20, 213), (0, 254)]"
"(87, 195)",2,"(6, 7)","[(87, 195), (0, 254)]"
"(0, 254)",3,"(0, 1, 2)","[(249, 137), (41, 9), (34, 156)]"
,3,"(0, 1, 3)","[(249, 137), (41, 9), (166, 148)]"
,3,"(0, 3, 6)","[(249, 137), (166, 148), (87, 195)]"
,3,"(0, 3, 7)","[(249, 137), (166, 148), (0, 254)]"
,3,"(0, 6, 7)","[(249, 137), (87, 195), (0, 254)]"
,3,"(1, 2, 3)","[(41, 9), (34, 156), (166, 148)]"
,3,"(1, 2, 5)","[(41, 9), (34, 156), (20, 213)]"
,3,"(1, 2, 7)","[(41, 9), (34, 156), (0, 254)]"
,3,"(1, 5, 7)","[(41, 9), (20, 213), (0, 254)]"
,3,"(2, 5, 7)","[(34, 156), (20, 213), (0, 254)]"
,3,"(5, 6, 7)","[(20, 213), (87, 195), (0, 254)]"
,4,"(0, 1, 2, 3)","[(249, 137), (41, 9), (34, 156), (166, 148)]"
,4,"(0, 1, 3, 4)","[(249, 137), (41, 9), (166, 148), (83, 189)]"
,4,"(0, 1, 3, 6)","[(249, 137), (41, 9), (166, 148), (87, 195)]"
,4,"(0, 3, 4, 6)","[(249, 137), (166, 148), (83, 189), (87, 195)]"
,4,"(0, 3, 6, 7)","[(249, 137), (166, 148), (87, 195), (0, 254)]"
,4,"(0, 4, 6, 7)","[(249, 137), (83, 189), (87, 195), (0, 254)]"
,4,"(0, 5, 6, 7)","[(249, 137), (20, 213), (87, 195), (0, 254)]"
