PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(168, 249)",2,"(0, 1)","[(168, 249), (185, 244)]"
"(185, 244)",2,"(0, 7)","[(168, 249), (36, 213)]"
"(219, 7)",2,"(1, 2)","[(185, 244), (219, 7)]"
"(163, 116)",2,"(2, 3)","[(219, 7), (163, 116)]"
"(161, 212)",2,"(2, 5)","[(219, 7), (101, 157)]"
"(101, 157)",2,"(2, 7)","[(219, 7), (36, 213)]"
"(132, 206)",2,"(5, 7)","[(101, 157), (36, 213)]"
"(36, 213)",2,"(6, 7)","[(132, 206), (36, 213)]"
,3,"(0, 1, 2)","[(168, 249), (185, 244), (219, 7)]"
,3,"(0, 1, 4)","[(168, 249), (185, 244), (161, 212)]"
,3,"(0, 1, 7)","[(168, 249), (185, 244), (36, 213)]"
,3,"(0, 6, 7)","[(168, 249), (132, 206), (36, 213)]"
,3,"(1, 2, 3)","[(185, 244), (219, 7), (163, 116)]"
,3,"(2, 3, 4)","[(219, 7), (163, 116), (161, 212)]"
,3,"(2, 3, 5)","[(219, 7), (163, 116), (101, 157)]"
,3,"(2, 5, 7)","[(219, 7), (101, 157), (36, 213)]"
,3,"(3, 5, 7)","[(163, 116), (101, 157), (36, 213)]"
,3,"(5, 6, 7)","[(101, 157), (132, 206), (36, 213)]"
,4,"(0, 1, 2, 3)","[(168, 249), (185, 244), (219, 7), (163, 116)]"
,4,"(0, 1, 2, 4)","[(168, 249), (185, 244), (219, 7), (161, 212)]"
,4,"(0, 1, 4, 6)","[(168, 249), (185, 244), (161, 212), (132, 206)]"
,4,"(0, 1, 4, 7)","[(168, 249), (185, 244), (161, 212), (36, 213)]"
,4,"(0, 1, 6, 7)","[(168, 249), (185, 244), (132, 206), (36, 213)]"
,4,"(0, 5, 6, 7)","[(168, 249), (101, 157), (132, 206), (36, 213)]"
