PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(80, 185)",2,"(0, 1)","[(80, 185), (201, 163)]"
"(201, 163)",2,"(0, 7)","[(80, 185), (40, 158)]"
"(217, 144)",2,"(1, 2)","[(201, 163), (217, 144)]"
"(207, 127)",2,"(2, 3)","[(217, 144), (207, 127)]"
"(195, 70)",2,"(2, 4)","[(217, 144), (195, 70)]"
"(59, 79)",2,"(3, 4)","[(207, 127), (195, 70)]"
"(60, 134)",2,"(4, 5)","[(195, 70), (59, 79)]"
"(40, 158)",2,"(5, 6)","[(59, 79), (60, 134)]"
,2,"(5, 7)","[(59, 79), (40, 158)]"
,2,"(6, 7)","[(60, 134), (40, 158)]"
,3,"(0, 1, 2)","[(80, 185), (201, 163), (217, 144)]"
,3,"(0, 1, 7)","[(80, 185), (201, 163), (40, 158)]"
,3,"(0, 6, 7)","[(80, 185), (60, 134), (40, 158)]"
,3,"(1, 2, 3)","[(201, 163), (217, 144), (207, 127)]"
,3,"(2, 3, 4)","[(217, 144), (207, 127), (195, 70)]"
,3,"(3, 4, 5)","[(207, 127), (195, 70), (59, 79)]"
,3,"(4, 5, 6)","[(195, 70), (59, 79), (60, 134)]"
,3,"(5, 6, 7)","[(59, 79), (60, 134), (40, 158)]"
,4,"(0, 1, 2, 3)","[(80, 185), (201, 163), (217, 144), (207, 127)]"
,4,"(0, 1, 2, 7)","[(80, 185), (201, 163), (217, 144), (40, 158)]"
,4,"(0, 1, 6, 7)","[(80, 185), (201, 163), (60, 134), (40, 158)]"
,4,"(0, 5, 6, 7)","[(80, 185), (59, 79), (60, 134), (40, 158)]"
