PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(217, 254)",2,"(0, 1)","[(217, 254), (251, 1)]"
"(251, 1)",2,"(0, 3)","[(217, 254), (226, 121)]"
"(238, 12)",2,"(0, 5)","[(217, 254), (192, 231)]"
"(226, 121)",2,"(0, 7)","[(217, 254), (5, 118)]"
"(227, 44)",2,"(1, 2)","[(251, 1), (238, 12)]"
"(192, 231)",2,"(1, 7)","[(251, 1), (5, 118)]"
"(154, 204)",2,"(2, 7)","[(238, 12), (5, 118)]"
"(5, 118)",2,"(6, 7)","[(154, 204), (5, 118)]"
,3,"(0, 1, 2)","[(217, 254), (251, 1), (238, 12)]"
,3,"(0, 1, 3)","[(217, 254), (251, 1), (226, 121)]"
,3,"(0, 3, 5)","[(217, 254), (226, 121), (192, 231)]"
,3,"(0, 5, 6)","[(217, 254), (192, 231), (154, 204)]"
,3,"(0, 5, 7)","[(217, 254), (192, 231), (5, 118)]"
,3,"(0, 6, 7)","[(217, 254), (154, 204), (5, 118)]"
,3,"(1, 2, 3)","[(251, 1), (238, 12), (226, 121)]"
,3,"(1, 2, 4)","[(251, 1), (238, 12), (227, 44)]"
,3,"(1, 2, 7)","[(251, 1), (238, 12), (5, 118)]"
,3,"(2, 4, 7)","[(238, 12), (227, 44), (5, 118)]"
,3,"(2, 6, 7)","[(238, 12), (154, 204), (5, 118)]"
,3,"(4, 6, 7)","[(227, 44), (154, 204), (5, 118)]"
,3,"(5, 6, 7)","[(192, 231), (154, 204), (5, 118)]"
,4,"(0, 1, 2, 3)","[(217, 254), (251, 1), (238, 12), (226, 121)]"
,4,"(0, 1, 3, 5)","[(217, 254), (251, 1), (226, 121), (192, 231)]"
,4,"(0, 3, 5, 6)","[(217, 254), (226, 121), (192, 231), (154, 204)]"
,4,"(0, 5, 6, 7)","[(217, 254), (192, 231), (154, 204), (5, 118)]"
