PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 171)",2,"(0, 1)","[(28, 171), (202, 220)]"
"(202, 220)",2,"(0, 6)","[(28, 171), (60, 153)]"
"(188, 195)",2,"(0, 7)","[(28, 171), (66, 36)]"
"(227, 175)",2,"(1, 2)","[(202, 220), (188, 195)]"
"(126, 158)",2,"(1, 3)","[(202, 220), (227, 175)]"
"(129, 145)",2,"(2, 3)","[(188, 195), (227, 175)]"
"(60, 153)",2,"(3, 7)","[(227, 175), (66, 36)]"
"(66, 36)",2,"(5, 7)","[(129, 145), (66, 36)]"
,2,"(6, 7)","[(60, 153), (66, 36)]"
,3,"(0, 1, 2)","[(28, 171), (202, 220), (188, 195)]"
,3,"(0, 1, 6)","[(28, 171), (202, 220), (60, 153)]"
,3,"(0, 4, 6)","[(28, 171), (126, 158), (60, 153)]"
,3,"(0, 6, 7)","[(28, 171), (60, 153), (66, 36)]"
,3,"(1, 2, 3)","[(202, 220), (188, 195), (227, 175)]"
,3,"(2, 3, 7)","[(188, 195), (227, 175), (66, 36)]"
,3,"(3, 5, 7)","[(227, 175), (129, 145), (66, 36)]"
,3,"(4, 5, 7)","[(126, 158), (129, 145), (66, 36)]"
,3,"(5, 6, 7)","[(129, 145), (60, 153), (66, 36)]"
,4,"(0, 1, 2, 3)","[(28, 171), (202, 220), (188, 195), (227, 175)]"
,4,"(0, 1, 2, 6)","[(28, 171), (202, 220), (188, 195), (60, 153)]"
,4,"(0, 1, 4, 6)","[(28, 171), (202, 220), (126, 158), (60, 153)]"
,4,"(0, 4, 5, 6)","[(28, 171), (126, 158), (129, 145), (60, 153)]"
,4,"(0, 4, 6, 7)","[(28, 171), (126, 158), (60, 153), (66, 36)]"
,4,"(0, 5, 6, 7)","[(28, 171), (129, 145), (60, 153), (66, 36)]"
