PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(41, 186)",2,"(0, 1)","[(41, 186), (145, 212)]"
"(145, 212)",2,"(0, 6)","[(41, 186), (69, 129)]"
"(194, 201)",2,"(0, 7)","[(41, 186), (81, 71)]"
"(185, 165)",2,"(1, 2)","[(145, 212), (194, 201)]"
"(112, 167)",2,"(2, 3)","[(194, 201), (185, 165)]"
"(214, 43)",2,"(2, 5)","[(194, 201), (214, 43)]"
"(69, 129)",2,"(3, 5)","[(185, 165), (214, 43)]"
"(81, 71)",2,"(5, 7)","[(214, 43), (81, 71)]"
,2,"(6, 7)","[(69, 129), (81, 71)]"
,3,"(0, 1, 2)","[(41, 186), (145, 212), (194, 201)]"
,3,"(0, 1, 4)","[(41, 186), (145, 212), (112, 167)]"
,3,"(0, 1, 6)","[(41, 186), (145, 212), (69, 129)]"
,3,"(0, 4, 6)","[(41, 186), (112, 167), (69, 129)]"
,3,"(0, 6, 7)","[(41, 186), (69, 129), (81, 71)]"
,3,"(1, 2, 3)","[(145, 212), (194, 201), (185, 165)]"
,3,"(2, 3, 5)","[(194, 201), (185, 165), (214, 43)]"
,3,"(3, 5, 7)","[(185, 165), (214, 43), (81, 71)]"
,3,"(5, 6, 7)","[(214, 43), (69, 129), (81, 71)]"
,4,"(0, 1, 2, 3)","[(41, 186), (145, 212), (194, 201), (185, 165)]"
,4,"(0, 1, 2, 4)","[(41, 186), (145, 212), (194, 201), (112, 167)]"
,4,"(0, 1, 4, 6)","[(41, 186), (145, 212), (112, 167), (69, 129)]"
,4,"(0, 4, 6, 7)","[(41, 186), (112, 167), (69, 129), (81, 71)]"
,4,"(0, 5, 6, 7)","[(41, 186), (214, 43), (69, 129), (81, 71)]"
