PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(13, 227)",2,"(0, 1)","[(13, 227), (243, 222)]"
"(243, 222)",2,"(0, 6)","[(13, 227), (67, 187)]"
"(215, 201)",2,"(0, 7)","[(13, 227), (29, 29)]"
"(177, 185)",2,"(1, 2)","[(243, 222), (215, 201)]"
"(127, 172)",2,"(1, 7)","[(243, 222), (29, 29)]"
"(93, 184)",2,"(2, 7)","[(215, 201), (29, 29)]"
"(67, 187)",2,"(3, 7)","[(177, 185), (29, 29)]"
"(29, 29)",2,"(4, 7)","[(127, 172), (29, 29)]"
,2,"(6, 7)","[(67, 187), (29, 29)]"
,3,"(0, 1, 2)","[(13, 227), (243, 222), (215, 201)]"
,3,"(0, 1, 6)","[(13, 227), (243, 222), (67, 187)]"
,3,"(0, 5, 6)","[(13, 227), (93, 184), (67, 187)]"
,3,"(0, 6, 7)","[(13, 227), (67, 187), (29, 29)]"
,3,"(1, 2, 3)","[(243, 222), (215, 201), (177, 185)]"
,3,"(1, 2, 7)","[(243, 222), (215, 201), (29, 29)]"
,3,"(2, 3, 7)","[(215, 201), (177, 185), (29, 29)]"
,3,"(3, 4, 7)","[(177, 185), (127, 172), (29, 29)]"
,3,"(4, 5, 7)","[(127, 172), (93, 184), (29, 29)]"
,3,"(4, 6, 7)","[(127, 172), (67, 187), (29, 29)]"
,3,"(5, 6, 7)","[(93, 184), (67, 187), (29, 29)]"
,4,"(0, 1, 2, 3)","[(13, 227), (243, 222), (215, 201), (177, 185)]"
,4,"(0, 1, 2, 6)","[(13, 227), (243, 222), (215, 201), (67, 187)]"
,4,"(0, 1, 5, 6)","[(13, 227), (243, 222), (93, 184), (67, 187)]"
,4,"(0, 4, 5, 6)","[(13, 227), (127, 172), (93, 184), (67, 187)]"
,4,"(0, 5, 6, 7)","[(13, 227), (93, 184), (67, 187), (29, 29)]"
