PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(253, 230)",2,"(0, 1)","[(253, 230), (163, 26)]"
"(163, 26)",2,"(0, 3)","[(253, 230), (211, 207)]"
"(81, 121)",2,"(0, 7)","[(253, 230), (2, 186)]"
"(211, 207)",2,"(1, 2)","[(163, 26), (81, 121)]"
"(148, 184)",2,"(1, 7)","[(163, 26), (2, 186)]"
"(150, 192)",2,"(2, 7)","[(81, 121), (2, 186)]"
"(159, 198)",2,"(5, 7)","[(150, 192), (2, 186)]"
"(2, 186)",2,"(6, 7)","[(159, 198), (2, 186)]"
,3,"(0, 1, 2)","[(253, 230), (163, 26), (81, 121)]"
,3,"(0, 1, 3)","[(253, 230), (163, 26), (211, 207)]"
,3,"(0, 3, 6)","[(253, 230), (211, 207), (159, 198)]"
,3,"(0, 3, 7)","[(253, 230), (211, 207), (2, 186)]"
,3,"(0, 6, 7)","[(253, 230), (159, 198), (2, 186)]"
,3,"(1, 2, 3)","[(163, 26), (81, 121), (211, 207)]"
,3,"(1, 2, 4)","[(163, 26), (81, 121), (148, 184)]"
,3,"(1, 2, 7)","[(163, 26), (81, 121), (2, 186)]"
,3,"(2, 4, 7)","[(81, 121), (148, 184), (2, 186)]"
,3,"(2, 5, 7)","[(81, 121), (150, 192), (2, 186)]"
,3,"(5, 6, 7)","[(150, 192), (159, 198), (2, 186)]"
,4,"(0, 1, 2, 3)","[(253, 230), (163, 26), (81, 121), (211, 207)]"
,4,"(0, 1, 3, 4)","[(253, 230), (163, 26), (211, 207), (148, 184)]"
,4,"(0, 1, 3, 6)","[(253, 230), (163, 26), (211, 207), (159, 198)]"
,4,"(0, 3, 5, 6)","[(253, 230), (211, 207), (150, 192), (159, 198)]"
,4,"(0, 3, 6, 7)","[(253, 230), (211, 207), (159, 198), (2, 186)]"
,4,"(0, 5, 6, 7)","[(253, 230), (150, 192), (159, 198), (2, 186)]"
