PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(100, 239)",2,"(0, 1)","[(100, 239), (132, 246)]"
"(132, 246)",2,"(0, 7)","[(100, 239), (12, 9)]"
"(243, 181)",2,"(1, 2)","[(132, 246), (243, 181)]"
"(120, 199)",2,"(2, 6)","[(243, 181), (107, 86)]"
"(114, 204)",2,"(2, 7)","[(243, 181), (12, 9)]"
"(106, 163)",2,"(6, 7)","[(107, 86), (12, 9)]"
"(107, 86)",3,"(0, 1, 2)","[(100, 239), (132, 246), (243, 181)]"
"(12, 9)",3,"(0, 1, 4)","[(100, 239), (132, 246), (114, 204)]"
,3,"(0, 1, 7)","[(100, 239), (132, 246), (12, 9)]"
,3,"(0, 4, 7)","[(100, 239), (114, 204), (12, 9)]"
,3,"(0, 5, 7)","[(100, 239), (106, 163), (12, 9)]"
,3,"(0, 6, 7)","[(100, 239), (107, 86), (12, 9)]"
,3,"(1, 2, 3)","[(132, 246), (243, 181), (120, 199)]"
,3,"(1, 2, 6)","[(132, 246), (243, 181), (107, 86)]"
,3,"(2, 3, 6)","[(243, 181), (120, 199), (107, 86)]"
,3,"(2, 5, 6)","[(243, 181), (106, 163), (107, 86)]"
,3,"(2, 6, 7)","[(243, 181), (107, 86), (12, 9)]"
,3,"(5, 6, 7)","[(106, 163), (107, 86), (12, 9)]"
,4,"(0, 1, 2, 3)","[(100, 239), (132, 246), (243, 181), (120, 199)]"
,4,"(0, 1, 2, 4)","[(100, 239), (132, 246), (243, 181), (114, 204)]"
,4,"(0, 1, 3, 4)","[(100, 239), (132, 246), (120, 199), (114, 204)]"
,4,"(0, 1, 4, 7)","[(100, 239), (132, 246), (114, 204), (12, 9)]"
,4,"(0, 4, 5, 7)","[(100, 239), (114, 204), (106, 163), (12, 9)]"
,4,"(0, 5, 6, 7)","[(100, 239), (106, 163), (107, 86), (12, 9)]"
