PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(80, 240)",2,"(0, 1)","[(80, 240), (235, 108)]"
"(235, 108)",2,"(0, 5)","[(80, 240), (58, 189)]"
"(30, 64)",2,"(0, 7)","[(80, 240), (29, 194)]"
"(21, 53)",2,"(1, 2)","[(235, 108), (30, 64)]"
"(33, 117)",2,"(1, 3)","[(235, 108), (21, 53)]"
"(58, 189)",2,"(2, 3)","[(30, 64), (21, 53)]"
"(49, 178)",2,"(3, 7)","[(21, 53), (29, 194)]"
"(29, 194)",2,"(4, 7)","[(33, 117), (29, 194)]"
,2,"(6, 7)","[(49, 178), (29, 194)]"
,3,"(0, 1, 2)","[(80, 240), (235, 108), (30, 64)]"
,3,"(0, 1, 5)","[(80, 240), (235, 108), (58, 189)]"
,3,"(0, 5, 7)","[(80, 240), (58, 189), (29, 194)]"
,3,"(0, 6, 7)","[(80, 240), (49, 178), (29, 194)]"
,3,"(1, 2, 3)","[(235, 108), (30, 64), (21, 53)]"
,3,"(2, 3, 4)","[(30, 64), (21, 53), (33, 117)]"
,3,"(2, 3, 7)","[(30, 64), (21, 53), (29, 194)]"
,3,"(3, 4, 7)","[(21, 53), (33, 117), (29, 194)]"
,3,"(4, 6, 7)","[(33, 117), (49, 178), (29, 194)]"
,3,"(5, 6, 7)","[(58, 189), (49, 178), (29, 194)]"
,4,"(0, 1, 2, 3)","[(80, 240), (235, 108), (30, 64), (21, 53)]"
,4,"(0, 1, 2, 5)","[(80, 240), (235, 108), (30, 64), (58, 189)]"
,4,"(0, 1, 5, 6)","[(80, 240), (235, 108), (58, 189), (49, 178)]"
,4,"(0, 1, 5, 7)","[(80, 240), (235, 108), (58, 189), (29, 194)]"
,4,"(0, 5, 6, 7)","[(80, 240), (58, 189), (49, 178), (29, 194)]"
