PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(242, 170)",2,"(0, 1)","[(242, 170), (179, 26)]"
"(179, 26)",2,"(0, 6)","[(242, 170), (196, 180)]"
"(71, 83)",2,"(0, 7)","[(242, 170), (176, 229)]"
"(14, 74)",2,"(1, 2)","[(179, 26), (71, 83)]"
"(170, 151)",2,"(1, 3)","[(179, 26), (14, 74)]"
"(94, 141)",2,"(2, 3)","[(71, 83), (14, 74)]"
"(196, 180)",2,"(3, 5)","[(14, 74), (94, 141)]"
"(176, 229)",2,"(3, 7)","[(14, 74), (176, 229)]"
,2,"(5, 7)","[(94, 141), (176, 229)]"
,2,"(6, 7)","[(196, 180), (176, 229)]"
,3,"(0, 1, 2)","[(242, 170), (179, 26), (71, 83)]"
,3,"(0, 1, 4)","[(242, 170), (179, 26), (170, 151)]"
,3,"(0, 1, 6)","[(242, 170), (179, 26), (196, 180)]"
,3,"(0, 6, 7)","[(242, 170), (196, 180), (176, 229)]"
,3,"(1, 2, 3)","[(179, 26), (71, 83), (14, 74)]"
,3,"(2, 3, 5)","[(71, 83), (14, 74), (94, 141)]"
,3,"(3, 5, 7)","[(14, 74), (94, 141), (176, 229)]"
,3,"(5, 6, 7)","[(94, 141), (196, 180), (176, 229)]"
,4,"(0, 1, 2, 3)","[(242, 170), (179, 26), (71, 83), (14, 74)]"
,4,"(0, 1, 2, 4)","[(242, 170), (179, 26), (71, 83), (170, 151)]"
,4,"(0, 1, 4, 6)","[(242, 170), (179, 26), (170, 151), (196, 180)]"
,4,"(0, 1, 6, 7)","[(242, 170), (179, 26), (196, 180), (176, 229)]"
,4,"(0, 4, 6, 7)","[(242, 170), (170, 151), (196, 180), (176, 229)]"
,4,"(0, 5, 6, 7)","[(242, 170), (94, 141), (196, 180), (176, 229)]"
