PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(224, 241)",2,"(0, 1)","[(224, 241), (254, 36)]"
"(254, 36)",2,"(0, 5)","[(224, 241), (206, 206)]"
"(201, 48)",2,"(0, 7)","[(224, 241), (1, 15)]"
"(210, 171)",2,"(1, 2)","[(254, 36), (201, 48)]"
"(182, 138)",2,"(1, 7)","[(254, 36), (1, 15)]"
"(206, 206)",2,"(6, 7)","[(47, 38), (1, 15)]"
"(47, 38)",3,"(0, 1, 2)","[(224, 241), (254, 36), (201, 48)]"
"(1, 15)",3,"(0, 1, 3)","[(224, 241), (254, 36), (210, 171)]"
,3,"(0, 1, 5)","[(224, 241), (254, 36), (206, 206)]"
,3,"(0, 3, 5)","[(224, 241), (210, 171), (206, 206)]"
,3,"(0, 5, 7)","[(224, 241), (206, 206), (1, 15)]"
,3,"(0, 6, 7)","[(224, 241), (47, 38), (1, 15)]"
,3,"(1, 2, 3)","[(254, 36), (201, 48), (210, 171)]"
,3,"(1, 2, 4)","[(254, 36), (201, 48), (182, 138)]"
,3,"(1, 2, 6)","[(254, 36), (201, 48), (47, 38)]"
,3,"(1, 2, 7)","[(254, 36), (201, 48), (1, 15)]"
,3,"(1, 6, 7)","[(254, 36), (47, 38), (1, 15)]"
,3,"(2, 6, 7)","[(201, 48), (47, 38), (1, 15)]"
,3,"(4, 6, 7)","[(182, 138), (47, 38), (1, 15)]"
,3,"(5, 6, 7)","[(206, 206), (47, 38), (1, 15)]"
,4,"(0, 1, 2, 3)","[(224, 241), (254, 36), (201, 48), (210, 171)]"
,4,"(0, 1, 3, 5)","[(224, 241), (254, 36), (210, 171), (206, 206)]"
,4,"(0, 3, 4, 5)","[(224, 241), (210, 171), (182, 138), (206, 206)]"
,4,"(0, 3, 5, 7)","[(224, 241), (210, 171), (206, 206), (1, 15)]"
,4,"(0, 5, 6, 7)","[(224, 241), (206, 206), (47, 38), (1, 15)]"
