PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(116, 244)",2,"(0, 1)","[(116, 244), (248, 183)]"
"(248, 183)",2,"(0, 3)","[(116, 244), (173, 198)]"
"(213, 172)",2,"(0, 5)","[(116, 244), (131, 201)]"
"(173, 198)",2,"(0, 6)","[(116, 244), (105, 199)]"
"(152, 190)",2,"(0, 7)","[(116, 244), (2, 11)]"
"(131, 201)",2,"(1, 2)","[(248, 183), (213, 172)]"
"(105, 199)",2,"(1, 7)","[(248, 183), (2, 11)]"
"(2, 11)",2,"(2, 7)","[(213, 172), (2, 11)]"
,2,"(6, 7)","[(105, 199), (2, 11)]"
,3,"(0, 1, 2)","[(116, 244), (248, 183), (213, 172)]"
,3,"(0, 1, 3)","[(116, 244), (248, 183), (173, 198)]"
,3,"(0, 3, 5)","[(116, 244), (173, 198), (131, 201)]"
,3,"(0, 5, 6)","[(116, 244), (131, 201), (105, 199)]"
,3,"(0, 6, 7)","[(116, 244), (105, 199), (2, 11)]"
,3,"(1, 2, 3)","[(248, 183), (213, 172), (173, 198)]"
,3,"(1, 2, 7)","[(248, 183), (213, 172), (2, 11)]"
,3,"(2, 4, 7)","[(213, 172), (152, 190), (2, 11)]"
,3,"(2, 6, 7)","[(213, 172), (105, 199), (2, 11)]"
,3,"(4, 6, 7)","[(152, 190), (105, 199), (2, 11)]"
,3,"(5, 6, 7)","[(131, 201), (105, 199), (2, 11)]"
,4,"(0, 1, 2, 3)","[(116, 244), (248, 183), (213, 172), (173, 198)]"
,4,"(0, 1, 3, 5)","[(116, 244), (248, 183), (173, 198), (131, 201)]"
,4,"(0, 3, 5, 6)","[(116, 244), (173, 198), (131, 201), (105, 199)]"
,4,"(0, 4, 5, 6)","[(116, 244), (152, 190), (131, 201), (105, 199)]"
,4,"(0, 5, 6, 7)","[(116, 244), (131, 201), (105, 199), (2, 11)]"
