PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 19)",2,"(0, 1)","[(248, 19), (8, 39)]"
"(8, 39)",2,"(0, 6)","[(248, 19), (232, 93)]"
"(75, 96)",2,"(0, 7)","[(248, 19), (230, 254)]"
"(108, 118)",2,"(1, 2)","[(8, 39), (75, 96)]"
"(148, 97)",2,"(1, 7)","[(8, 39), (230, 254)]"
"(171, 101)",2,"(2, 7)","[(75, 96), (230, 254)]"
"(232, 93)",2,"(3, 7)","[(108, 118), (230, 254)]"
"(230, 254)",2,"(6, 7)","[(232, 93), (230, 254)]"
,3,"(0, 1, 2)","[(248, 19), (8, 39), (75, 96)]"
,3,"(0, 1, 6)","[(248, 19), (8, 39), (232, 93)]"
,3,"(0, 5, 6)","[(248, 19), (171, 101), (232, 93)]"
,3,"(0, 6, 7)","[(248, 19), (232, 93), (230, 254)]"
,3,"(1, 2, 3)","[(8, 39), (75, 96), (108, 118)]"
,3,"(1, 2, 7)","[(8, 39), (75, 96), (230, 254)]"
,3,"(2, 3, 7)","[(75, 96), (108, 118), (230, 254)]"
,3,"(3, 5, 7)","[(108, 118), (171, 101), (230, 254)]"
,3,"(3, 6, 7)","[(108, 118), (232, 93), (230, 254)]"
,3,"(5, 6, 7)","[(171, 101), (232, 93), (230, 254)]"
,4,"(0, 1, 2, 3)","[(248, 19), (8, 39), (75, 96), (108, 118)]"
,4,"(0, 1, 2, 4)","[(248, 19), (8, 39), (75, 96), (148, 97)]"
,4,"(0, 1, 2, 6)","[(248, 19), (8, 39), (75, 96), (232, 93)]"
,4,"(0, 1, 4, 6)","[(248, 19), (8, 39), (148, 97), (232, 93)]"
,4,"(0, 1, 5, 6)","[(248, 19), (8, 39), (171, 101), (232, 93)]"
,4,"(0, 4, 5, 6)","[(248, 19), (148, 97), (171, 101), (232, 93)]"
,4,"(0, 5, 6, 7)","[(248, 19), (171, 101), (232, 93), (230, 254)]"
