PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(233, 54)",2,"(0, 1)","[(233, 54), (148, 22)]"
"(148, 22)",2,"(0, 7)","[(233, 54), (174, 196)]"
"(23, 234)",2,"(1, 2)","[(148, 22), (23, 234)]"
"(90, 210)",2,"(2, 3)","[(23, 234), (90, 210)]"
"(100, 203)",2,"(2, 5)","[(23, 234), (127, 211)]"
"(127, 211)",2,"(5, 7)","[(127, 211), (174, 196)]"
"(139, 197)",2,"(6, 7)","[(139, 197), (174, 196)]"
"(174, 196)",3,"(0, 1, 2)","[(233, 54), (148, 22), (23, 234)]"
,3,"(0, 1, 4)","[(233, 54), (148, 22), (100, 203)]"
,3,"(0, 1, 6)","[(233, 54), (148, 22), (139, 197)]"
,3,"(0, 1, 7)","[(233, 54), (148, 22), (174, 196)]"
,3,"(0, 6, 7)","[(233, 54), (139, 197), (174, 196)]"
,3,"(1, 2, 3)","[(148, 22), (23, 234), (90, 210)]"
,3,"(2, 3, 4)","[(23, 234), (90, 210), (100, 203)]"
,3,"(2, 3, 5)","[(23, 234), (90, 210), (127, 211)]"
,3,"(2, 5, 7)","[(23, 234), (127, 211), (174, 196)]"
,3,"(5, 6, 7)","[(127, 211), (139, 197), (174, 196)]"
,4,"(0, 1, 2, 3)","[(233, 54), (148, 22), (23, 234), (90, 210)]"
,4,"(0, 1, 2, 4)","[(233, 54), (148, 22), (23, 234), (100, 203)]"
,4,"(0, 1, 3, 4)","[(233, 54), (148, 22), (90, 210), (100, 203)]"
,4,"(0, 1, 4, 6)","[(233, 54), (148, 22), (100, 203), (139, 197)]"
,4,"(0, 1, 6, 7)","[(233, 54), (148, 22), (139, 197), (174, 196)]"
,4,"(0, 5, 6, 7)","[(233, 54), (127, 211), (139, 197), (174, 196)]"
