PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(35, 128)",2,"(0, 1)","[(35, 128), (12, 155)]"
"(12, 155)",2,"(0, 7)","[(35, 128), (244, 86)]"
"(126, 169)",2,"(1, 2)","[(12, 155), (126, 169)]"
"(133, 160)",2,"(2, 3)","[(126, 169), (133, 160)]"
"(129, 156)",2,"(2, 7)","[(126, 169), (244, 86)]"
"(127, 142)",2,"(6, 7)","[(212, 98), (244, 86)]"
"(212, 98)",3,"(0, 1, 2)","[(35, 128), (12, 155), (126, 169)]"
"(244, 86)",3,"(0, 1, 5)","[(35, 128), (12, 155), (127, 142)]"
,3,"(0, 1, 6)","[(35, 128), (12, 155), (212, 98)]"
,3,"(0, 1, 7)","[(35, 128), (12, 155), (244, 86)]"
,3,"(0, 6, 7)","[(35, 128), (212, 98), (244, 86)]"
,3,"(1, 2, 3)","[(12, 155), (126, 169), (133, 160)]"
,3,"(2, 3, 4)","[(126, 169), (133, 160), (129, 156)]"
,3,"(2, 3, 7)","[(126, 169), (133, 160), (244, 86)]"
,3,"(2, 6, 7)","[(126, 169), (212, 98), (244, 86)]"
,3,"(3, 6, 7)","[(133, 160), (212, 98), (244, 86)]"
,3,"(5, 6, 7)","[(127, 142), (212, 98), (244, 86)]"
,4,"(0, 1, 2, 3)","[(35, 128), (12, 155), (126, 169), (133, 160)]"
,4,"(0, 1, 2, 4)","[(35, 128), (12, 155), (126, 169), (129, 156)]"
,4,"(0, 1, 2, 5)","[(35, 128), (12, 155), (126, 169), (127, 142)]"
,4,"(0, 1, 4, 5)","[(35, 128), (12, 155), (129, 156), (127, 142)]"
,4,"(0, 1, 5, 6)","[(35, 128), (12, 155), (127, 142), (212, 98)]"
,4,"(0, 1, 6, 7)","[(35, 128), (12, 155), (212, 98), (244, 86)]"
,4,"(0, 5, 6, 7)","[(35, 128), (127, 142), (212, 98), (244, 86)]"
