PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(0, 10)",2,"(0, 1)","[(0, 10), (61, 229)]"
"(61, 229)",2,"(0, 4)","[(0, 10), (85, 101)]"
"(91, 154)",2,"(0, 6)","[(0, 10), (99, 79)]"
"(93, 114)",2,"(0, 7)","[(0, 10), (231, 161)]"
"(85, 101)",2,"(1, 2)","[(61, 229), (91, 154)]"
"(155, 124)",2,"(1, 7)","[(61, 229), (231, 161)]"
"(99, 79)",2,"(5, 7)","[(155, 124), (231, 161)]"
"(231, 161)",2,"(6, 7)","[(99, 79), (231, 161)]"
,3,"(0, 1, 2)","[(0, 10), (61, 229), (91, 154)]"
,3,"(0, 1, 4)","[(0, 10), (61, 229), (85, 101)]"
,3,"(0, 4, 6)","[(0, 10), (85, 101), (99, 79)]"
,3,"(0, 5, 6)","[(0, 10), (155, 124), (99, 79)]"
,3,"(0, 6, 7)","[(0, 10), (99, 79), (231, 161)]"
,3,"(1, 2, 3)","[(61, 229), (91, 154), (93, 114)]"
,3,"(1, 2, 7)","[(61, 229), (91, 154), (231, 161)]"
,3,"(1, 5, 7)","[(61, 229), (155, 124), (231, 161)]"
,3,"(2, 5, 7)","[(91, 154), (155, 124), (231, 161)]"
,3,"(5, 6, 7)","[(155, 124), (99, 79), (231, 161)]"
,4,"(0, 1, 2, 3)","[(0, 10), (61, 229), (91, 154), (93, 114)]"
,4,"(0, 1, 2, 4)","[(0, 10), (61, 229), (91, 154), (85, 101)]"
,4,"(0, 1, 3, 4)","[(0, 10), (61, 229), (93, 114), (85, 101)]"
,4,"(0, 1, 4, 6)","[(0, 10), (61, 229), (85, 101), (99, 79)]"
,4,"(0, 3, 4, 6)","[(0, 10), (93, 114), (85, 101), (99, 79)]"
,4,"(0, 4, 5, 6)","[(0, 10), (85, 101), (155, 124), (99, 79)]"
,4,"(0, 5, 6, 7)","[(0, 10), (155, 124), (99, 79), (231, 161)]"
