PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(23, 125)",2,"(0, 1)","[(23, 125), (163, 230)]"
"(163, 230)",2,"(0, 3)","[(23, 125), (116, 151)]"
"(171, 194)",2,"(0, 6)","[(23, 125), (99, 97)]"
"(116, 151)",2,"(0, 7)","[(23, 125), (232, 25)]"
"(138, 154)",2,"(1, 2)","[(163, 230), (171, 194)]"
"(130, 149)",2,"(1, 7)","[(163, 230), (232, 25)]"
"(99, 97)",2,"(2, 7)","[(171, 194), (232, 25)]"
"(232, 25)",2,"(6, 7)","[(99, 97), (232, 25)]"
,3,"(0, 1, 2)","[(23, 125), (163, 230), (171, 194)]"
,3,"(0, 1, 3)","[(23, 125), (163, 230), (116, 151)]"
,3,"(0, 3, 6)","[(23, 125), (116, 151), (99, 97)]"
,3,"(0, 6, 7)","[(23, 125), (99, 97), (232, 25)]"
,3,"(1, 2, 3)","[(163, 230), (171, 194), (116, 151)]"
,3,"(1, 2, 4)","[(163, 230), (171, 194), (138, 154)]"
,3,"(1, 2, 7)","[(163, 230), (171, 194), (232, 25)]"
,3,"(2, 4, 7)","[(171, 194), (138, 154), (232, 25)]"
,3,"(2, 6, 7)","[(171, 194), (99, 97), (232, 25)]"
,3,"(4, 6, 7)","[(138, 154), (99, 97), (232, 25)]"
,3,"(5, 6, 7)","[(130, 149), (99, 97), (232, 25)]"
,4,"(0, 1, 2, 3)","[(23, 125), (163, 230), (171, 194), (116, 151)]"
,4,"(0, 1, 3, 5)","[(23, 125), (163, 230), (116, 151), (130, 149)]"
,4,"(0, 1, 3, 6)","[(23, 125), (163, 230), (116, 151), (99, 97)]"
,4,"(0, 3, 5, 6)","[(23, 125), (116, 151), (130, 149), (99, 97)]"
,4,"(0, 3, 6, 7)","[(23, 125), (116, 151), (99, 97), (232, 25)]"
,4,"(0, 5, 6, 7)","[(23, 125), (130, 149), (99, 97), (232, 25)]"
