PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 123)",2,"(0, 1)","[(1, 123), (254, 216)]"
"(254, 216)",2,"(0, 5)","[(1, 123), (21, 122)]"
"(235, 196)",2,"(0, 6)","[(1, 123), (45, 104)]"
"(156, 166)",2,"(0, 7)","[(1, 123), (159, 40)]"
"(79, 132)",2,"(1, 2)","[(254, 216), (235, 196)]"
"(21, 122)",2,"(1, 7)","[(254, 216), (159, 40)]"
"(45, 104)",2,"(2, 7)","[(235, 196), (159, 40)]"
"(159, 40)",2,"(6, 7)","[(45, 104), (159, 40)]"
,3,"(0, 1, 2)","[(1, 123), (254, 216), (235, 196)]"
,3,"(0, 1, 5)","[(1, 123), (254, 216), (21, 122)]"
,3,"(0, 4, 5)","[(1, 123), (79, 132), (21, 122)]"
,3,"(0, 5, 6)","[(1, 123), (21, 122), (45, 104)]"
,3,"(0, 6, 7)","[(1, 123), (45, 104), (159, 40)]"
,3,"(1, 2, 3)","[(254, 216), (235, 196), (156, 166)]"
,3,"(1, 2, 7)","[(254, 216), (235, 196), (159, 40)]"
,3,"(2, 6, 7)","[(235, 196), (45, 104), (159, 40)]"
,3,"(4, 6, 7)","[(79, 132), (45, 104), (159, 40)]"
,3,"(5, 6, 7)","[(21, 122), (45, 104), (159, 40)]"
,4,"(0, 1, 2, 3)","[(1, 123), (254, 216), (235, 196), (156, 166)]"
,4,"(0, 1, 2, 5)","[(1, 123), (254, 216), (235, 196), (21, 122)]"
,4,"(0, 1, 3, 5)","[(1, 123), (254, 216), (156, 166), (21, 122)]"
,4,"(0, 1, 4, 5)","[(1, 123), (254, 216), (79, 132), (21, 122)]"
,4,"(0, 3, 4, 5)","[(1, 123), (156, 166), (79, 132), (21, 122)]"
,4,"(0, 4, 5, 6)","[(1, 123), (79, 132), (21, 122), (45, 104)]"
,4,"(0, 5, 6, 7)","[(1, 123), (21, 122), (45, 104), (159, 40)]"
