PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(58, 190)",2,"(0, 1)","[(58, 190), (200, 227)]"
"(200, 227)",2,"(0, 4)","[(58, 190), (93, 169)]"
"(202, 203)",2,"(0, 6)","[(58, 190), (63, 144)]"
"(159, 193)",2,"(0, 7)","[(58, 190), (53, 29)]"
"(93, 169)",2,"(1, 2)","[(200, 227), (202, 203)]"
"(96, 152)",2,"(2, 7)","[(202, 203), (53, 29)]"
"(63, 144)",2,"(5, 7)","[(96, 152), (53, 29)]"
"(53, 29)",2,"(6, 7)","[(63, 144), (53, 29)]"
,3,"(0, 1, 2)","[(58, 190), (200, 227), (202, 203)]"
,3,"(0, 1, 3)","[(58, 190), (200, 227), (159, 193)]"
,3,"(0, 1, 4)","[(58, 190), (200, 227), (93, 169)]"
,3,"(0, 4, 6)","[(58, 190), (93, 169), (63, 144)]"
,3,"(0, 6, 7)","[(58, 190), (63, 144), (53, 29)]"
,3,"(1, 2, 3)","[(200, 227), (202, 203), (159, 193)]"
,3,"(1, 2, 7)","[(200, 227), (202, 203), (53, 29)]"
,3,"(2, 3, 7)","[(202, 203), (159, 193), (53, 29)]"
,3,"(2, 5, 7)","[(202, 203), (96, 152), (53, 29)]"
,3,"(5, 6, 7)","[(96, 152), (63, 144), (53, 29)]"
,4,"(0, 1, 2, 3)","[(58, 190), (200, 227), (202, 203), (159, 193)]"
,4,"(0, 1, 3, 4)","[(58, 190), (200, 227), (159, 193), (93, 169)]"
,4,"(0, 1, 4, 6)","[(58, 190), (200, 227), (93, 169), (63, 144)]"
,4,"(0, 4, 5, 6)","[(58, 190), (93, 169), (96, 152), (63, 144)]"
,4,"(0, 4, 6, 7)","[(58, 190), (93, 169), (63, 144), (53, 29)]"
,4,"(0, 5, 6, 7)","[(58, 190), (96, 152), (63, 144), (53, 29)]"
