PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(252, 96)",2,"(0, 1)","[(252, 96), (122, 11)]"
"(122, 11)",2,"(0, 7)","[(252, 96), (208, 245)]"
"(0, 86)",2,"(1, 2)","[(122, 11), (0, 86)]"
"(33, 97)",2,"(2, 3)","[(0, 86), (33, 97)]"
"(145, 111)",2,"(2, 7)","[(0, 86), (208, 245)]"
"(177, 174)",2,"(6, 7)","[(159, 198), (208, 245)]"
"(159, 198)",3,"(0, 1, 2)","[(252, 96), (122, 11), (0, 86)]"
"(208, 245)",3,"(0, 1, 4)","[(252, 96), (122, 11), (145, 111)]"
,3,"(0, 1, 5)","[(252, 96), (122, 11), (177, 174)]"
,3,"(0, 1, 7)","[(252, 96), (122, 11), (208, 245)]"
,3,"(0, 5, 7)","[(252, 96), (177, 174), (208, 245)]"
,3,"(0, 6, 7)","[(252, 96), (159, 198), (208, 245)]"
,3,"(1, 2, 3)","[(122, 11), (0, 86), (33, 97)]"
,3,"(2, 3, 6)","[(0, 86), (33, 97), (159, 198)]"
,3,"(2, 3, 7)","[(0, 86), (33, 97), (208, 245)]"
,3,"(2, 6, 7)","[(0, 86), (159, 198), (208, 245)]"
,3,"(5, 6, 7)","[(177, 174), (159, 198), (208, 245)]"
,4,"(0, 1, 2, 3)","[(252, 96), (122, 11), (0, 86), (33, 97)]"
,4,"(0, 1, 2, 4)","[(252, 96), (122, 11), (0, 86), (145, 111)]"
,4,"(0, 1, 3, 4)","[(252, 96), (122, 11), (33, 97), (145, 111)]"
,4,"(0, 1, 4, 5)","[(252, 96), (122, 11), (145, 111), (177, 174)]"
,4,"(0, 1, 5, 7)","[(252, 96), (122, 11), (177, 174), (208, 245)]"
,4,"(0, 4, 5, 7)","[(252, 96), (145, 111), (177, 174), (208, 245)]"
,4,"(0, 5, 6, 7)","[(252, 96), (177, 174), (159, 198), (208, 245)]"
