PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(236, 242)",2,"(0, 1)","[(236, 242), (44, 13)]"
"(44, 13)",2,"(0, 3)","[(236, 242), (118, 145)]"
"(39, 63)",2,"(0, 6)","[(236, 242), (134, 193)]"
"(118, 145)",2,"(0, 7)","[(236, 242), (20, 150)]"
"(102, 142)",2,"(1, 2)","[(44, 13), (39, 63)]"
"(95, 151)",2,"(1, 7)","[(44, 13), (20, 150)]"
"(134, 193)",2,"(2, 7)","[(39, 63), (20, 150)]"
"(20, 150)",2,"(5, 7)","[(95, 151), (20, 150)]"
,2,"(6, 7)","[(134, 193), (20, 150)]"
,3,"(0, 1, 2)","[(236, 242), (44, 13), (39, 63)]"
,3,"(0, 1, 3)","[(236, 242), (44, 13), (118, 145)]"
,3,"(0, 3, 6)","[(236, 242), (118, 145), (134, 193)]"
,3,"(0, 5, 6)","[(236, 242), (95, 151), (134, 193)]"
,3,"(0, 6, 7)","[(236, 242), (134, 193), (20, 150)]"
,3,"(1, 2, 3)","[(44, 13), (39, 63), (118, 145)]"
,3,"(1, 2, 4)","[(44, 13), (39, 63), (102, 142)]"
,3,"(1, 2, 7)","[(44, 13), (39, 63), (20, 150)]"
,3,"(2, 5, 7)","[(39, 63), (95, 151), (20, 150)]"
,3,"(5, 6, 7)","[(95, 151), (134, 193), (20, 150)]"
,4,"(0, 1, 2, 3)","[(236, 242), (44, 13), (39, 63), (118, 145)]"
,4,"(0, 1, 3, 4)","[(236, 242), (44, 13), (118, 145), (102, 142)]"
,4,"(0, 1, 3, 6)","[(236, 242), (44, 13), (118, 145), (134, 193)]"
,4,"(0, 3, 4, 6)","[(236, 242), (118, 145), (102, 142), (134, 193)]"
,4,"(0, 3, 5, 6)","[(236, 242), (118, 145), (95, 151), (134, 193)]"
,4,"(0, 5, 6, 7)","[(236, 242), (95, 151), (134, 193), (20, 150)]"
