PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(254, 138)",2,"(0, 1)","[(254, 138), (90, 9)]"
"(90, 9)",2,"(0, 6)","[(254, 138), (180, 225)]"
"(2, 119)",2,"(0, 7)","[(254, 138), (174, 241)]"
"(56, 132)",2,"(1, 2)","[(90, 9), (2, 119)]"
"(67, 151)",2,"(2, 3)","[(2, 119), (56, 132)]"
"(54, 169)",2,"(2, 5)","[(2, 119), (54, 169)]"
"(180, 225)",2,"(5, 7)","[(54, 169), (174, 241)]"
"(174, 241)",2,"(6, 7)","[(180, 225), (174, 241)]"
,3,"(0, 1, 2)","[(254, 138), (90, 9), (2, 119)]"
,3,"(0, 1, 3)","[(254, 138), (90, 9), (56, 132)]"
,3,"(0, 1, 6)","[(254, 138), (90, 9), (180, 225)]"
,3,"(0, 6, 7)","[(254, 138), (180, 225), (174, 241)]"
,3,"(1, 2, 3)","[(90, 9), (2, 119), (56, 132)]"
,3,"(2, 3, 5)","[(2, 119), (56, 132), (54, 169)]"
,3,"(2, 4, 5)","[(2, 119), (67, 151), (54, 169)]"
,3,"(2, 5, 7)","[(2, 119), (54, 169), (174, 241)]"
,3,"(5, 6, 7)","[(54, 169), (180, 225), (174, 241)]"
,4,"(0, 1, 2, 3)","[(254, 138), (90, 9), (2, 119), (56, 132)]"
,4,"(0, 1, 3, 4)","[(254, 138), (90, 9), (56, 132), (67, 151)]"
,4,"(0, 1, 3, 6)","[(254, 138), (90, 9), (56, 132), (180, 225)]"
,4,"(0, 1, 6, 7)","[(254, 138), (90, 9), (180, 225), (174, 241)]"
,4,"(0, 4, 6, 7)","[(254, 138), (67, 151), (180, 225), (174, 241)]"
,4,"(0, 5, 6, 7)","[(254, 138), (54, 169), (180, 225), (174, 241)]"
