PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(180, 251)",2,"(0, 1)","[(180, 251), (255, 172)]"
"(255, 172)",2,"(0, 6)","[(180, 251), (173, 234)]"
"(186, 101)",2,"(0, 7)","[(180, 251), (3, 4)]"
"(179, 102)",2,"(1, 2)","[(255, 172), (186, 101)]"
"(174, 85)",2,"(1, 4)","[(255, 172), (174, 85)]"
"(176, 229)",2,"(2, 4)","[(186, 101), (174, 85)]"
"(173, 234)",2,"(4, 7)","[(174, 85), (3, 4)]"
"(3, 4)",2,"(6, 7)","[(173, 234), (3, 4)]"
,3,"(0, 1, 2)","[(180, 251), (255, 172), (186, 101)]"
,3,"(0, 1, 5)","[(180, 251), (255, 172), (176, 229)]"
,3,"(0, 1, 6)","[(180, 251), (255, 172), (173, 234)]"
,3,"(0, 5, 6)","[(180, 251), (176, 229), (173, 234)]"
,3,"(0, 6, 7)","[(180, 251), (173, 234), (3, 4)]"
,3,"(1, 2, 3)","[(255, 172), (186, 101), (179, 102)]"
,3,"(1, 2, 4)","[(255, 172), (186, 101), (174, 85)]"
,3,"(2, 3, 4)","[(186, 101), (179, 102), (174, 85)]"
,3,"(2, 4, 7)","[(186, 101), (174, 85), (3, 4)]"
,3,"(3, 4, 7)","[(179, 102), (174, 85), (3, 4)]"
,3,"(4, 6, 7)","[(174, 85), (173, 234), (3, 4)]"
,3,"(5, 6, 7)","[(176, 229), (173, 234), (3, 4)]"
,4,"(0, 1, 2, 3)","[(180, 251), (255, 172), (186, 101), (179, 102)]"
,4,"(0, 1, 2, 5)","[(180, 251), (255, 172), (186, 101), (176, 229)]"
,4,"(0, 1, 5, 6)","[(180, 251), (255, 172), (176, 229), (173, 234)]"
,4,"(0, 5, 6, 7)","[(180, 251), (176, 229), (173, 234), (3, 4)]"
