PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(225, 46)",2,"(0, 1)","[(225, 46), (65, 122)]"
"(65, 122)",2,"(0, 6)","[(225, 46), (162, 187)]"
"(34, 204)",2,"(0, 7)","[(225, 46), (167, 200)]"
"(68, 193)",2,"(1, 2)","[(65, 122), (34, 204)]"
"(74, 209)",2,"(2, 3)","[(34, 204), (68, 193)]"
"(130, 185)",2,"(2, 4)","[(34, 204), (74, 209)]"
"(162, 187)",2,"(4, 7)","[(74, 209), (167, 200)]"
"(167, 200)",2,"(6, 7)","[(162, 187), (167, 200)]"
,3,"(0, 1, 2)","[(225, 46), (65, 122), (34, 204)]"
,3,"(0, 1, 3)","[(225, 46), (65, 122), (68, 193)]"
,3,"(0, 1, 5)","[(225, 46), (65, 122), (130, 185)]"
,3,"(0, 1, 6)","[(225, 46), (65, 122), (162, 187)]"
,3,"(0, 6, 7)","[(225, 46), (162, 187), (167, 200)]"
,3,"(1, 2, 3)","[(65, 122), (34, 204), (68, 193)]"
,3,"(2, 3, 4)","[(34, 204), (68, 193), (74, 209)]"
,3,"(2, 4, 7)","[(34, 204), (74, 209), (167, 200)]"
,3,"(4, 6, 7)","[(74, 209), (162, 187), (167, 200)]"
,3,"(5, 6, 7)","[(130, 185), (162, 187), (167, 200)]"
,4,"(0, 1, 2, 3)","[(225, 46), (65, 122), (34, 204), (68, 193)]"
,4,"(0, 1, 3, 5)","[(225, 46), (65, 122), (68, 193), (130, 185)]"
,4,"(0, 1, 5, 6)","[(225, 46), (65, 122), (130, 185), (162, 187)]"
,4,"(0, 1, 6, 7)","[(225, 46), (65, 122), (162, 187), (167, 200)]"
,4,"(0, 5, 6, 7)","[(225, 46), (130, 185), (162, 187), (167, 200)]"
