PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 215)",2,"(0, 1)","[(4, 215), (15, 235)]"
"(15, 235)",2,"(0, 7)","[(4, 215), (17, 21)]"
"(251, 216)",2,"(1, 2)","[(15, 235), (251, 216)]"
"(191, 175)",2,"(2, 3)","[(251, 216), (191, 175)]"
"(157, 171)",2,"(2, 7)","[(251, 216), (17, 21)]"
"(108, 154)",2,"(3, 7)","[(191, 175), (17, 21)]"
"(65, 149)",2,"(5, 7)","[(108, 154), (17, 21)]"
"(17, 21)",2,"(6, 7)","[(65, 149), (17, 21)]"
,3,"(0, 1, 2)","[(4, 215), (15, 235), (251, 216)]"
,3,"(0, 1, 6)","[(4, 215), (15, 235), (65, 149)]"
,3,"(0, 1, 7)","[(4, 215), (15, 235), (17, 21)]"
,3,"(0, 6, 7)","[(4, 215), (65, 149), (17, 21)]"
,3,"(1, 2, 3)","[(15, 235), (251, 216), (191, 175)]"
,3,"(2, 3, 4)","[(251, 216), (191, 175), (157, 171)]"
,3,"(2, 3, 7)","[(251, 216), (191, 175), (17, 21)]"
,3,"(3, 4, 7)","[(191, 175), (157, 171), (17, 21)]"
,3,"(3, 5, 7)","[(191, 175), (108, 154), (17, 21)]"
,3,"(5, 6, 7)","[(108, 154), (65, 149), (17, 21)]"
,4,"(0, 1, 2, 3)","[(4, 215), (15, 235), (251, 216), (191, 175)]"
,4,"(0, 1, 2, 4)","[(4, 215), (15, 235), (251, 216), (157, 171)]"
,4,"(0, 1, 2, 6)","[(4, 215), (15, 235), (251, 216), (65, 149)]"
,4,"(0, 1, 5, 6)","[(4, 215), (15, 235), (108, 154), (65, 149)]"
,4,"(0, 1, 6, 7)","[(4, 215), (15, 235), (65, 149), (17, 21)]"
,4,"(0, 5, 6, 7)","[(4, 215), (108, 154), (65, 149), (17, 21)]"
