PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(245, 228)",2,"(0, 1)","[(245, 228), (37, 18)]"
"(37, 18)",2,"(0, 3)","[(245, 228), (157, 211)]"
"(30, 176)",2,"(0, 6)","[(245, 228), (106, 229)]"
"(157, 211)",2,"(0, 7)","[(245, 228), (2, 238)]"
"(95, 218)",2,"(1, 2)","[(37, 18), (30, 176)]"
"(19, 220)",2,"(1, 7)","[(37, 18), (2, 238)]"
"(106, 229)",2,"(5, 7)","[(19, 220), (2, 238)]"
"(2, 238)",2,"(6, 7)","[(106, 229), (2, 238)]"
,3,"(0, 1, 2)","[(245, 228), (37, 18), (30, 176)]"
,3,"(0, 1, 3)","[(245, 228), (37, 18), (157, 211)]"
,3,"(0, 3, 6)","[(245, 228), (157, 211), (106, 229)]"
,3,"(0, 6, 7)","[(245, 228), (106, 229), (2, 238)]"
,3,"(1, 2, 3)","[(37, 18), (30, 176), (157, 211)]"
,3,"(1, 2, 5)","[(37, 18), (30, 176), (19, 220)]"
,3,"(1, 2, 7)","[(37, 18), (30, 176), (2, 238)]"
,3,"(1, 5, 7)","[(37, 18), (19, 220), (2, 238)]"
,3,"(2, 5, 7)","[(30, 176), (19, 220), (2, 238)]"
,3,"(5, 6, 7)","[(19, 220), (106, 229), (2, 238)]"
,4,"(0, 1, 2, 3)","[(245, 228), (37, 18), (30, 176), (157, 211)]"
,4,"(0, 1, 3, 4)","[(245, 228), (37, 18), (157, 211), (95, 218)]"
,4,"(0, 1, 3, 6)","[(245, 228), (37, 18), (157, 211), (106, 229)]"
,4,"(0, 3, 4, 6)","[(245, 228), (157, 211), (95, 218), (106, 229)]"
,4,"(0, 3, 6, 7)","[(245, 228), (157, 211), (106, 229), (2, 238)]"
,4,"(0, 4, 6, 7)","[(245, 228), (95, 218), (106, 229), (2, 238)]"
,4,"(0, 5, 6, 7)","[(245, 228), (19, 220), (106, 229), (2, 238)]"
