PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(249, 112)",2,"(0, 1)","[(249, 112), (6, 36)]"
"(6, 36)",2,"(0, 3)","[(249, 112), (134, 91)]"
"(20, 63)",2,"(0, 5)","[(249, 112), (136, 128)]"
"(134, 91)",2,"(0, 7)","[(249, 112), (68, 220)]"
"(132, 119)",2,"(1, 2)","[(6, 36), (20, 63)]"
"(136, 128)",2,"(1, 7)","[(6, 36), (68, 220)]"
"(114, 139)",2,"(2, 7)","[(20, 63), (68, 220)]"
"(68, 220)",2,"(6, 7)","[(114, 139), (68, 220)]"
,3,"(0, 1, 2)","[(249, 112), (6, 36), (20, 63)]"
,3,"(0, 1, 3)","[(249, 112), (6, 36), (134, 91)]"
,3,"(0, 3, 4)","[(249, 112), (134, 91), (132, 119)]"
,3,"(0, 3, 5)","[(249, 112), (134, 91), (136, 128)]"
,3,"(0, 4, 5)","[(249, 112), (132, 119), (136, 128)]"
,3,"(0, 5, 7)","[(249, 112), (136, 128), (68, 220)]"
,3,"(0, 6, 7)","[(249, 112), (114, 139), (68, 220)]"
,3,"(1, 2, 3)","[(6, 36), (20, 63), (134, 91)]"
,3,"(1, 2, 7)","[(6, 36), (20, 63), (68, 220)]"
,3,"(2, 6, 7)","[(20, 63), (114, 139), (68, 220)]"
,3,"(5, 6, 7)","[(136, 128), (114, 139), (68, 220)]"
,4,"(0, 1, 2, 3)","[(249, 112), (6, 36), (20, 63), (134, 91)]"
,4,"(0, 1, 3, 4)","[(249, 112), (6, 36), (134, 91), (132, 119)]"
,4,"(0, 3, 4, 5)","[(249, 112), (134, 91), (132, 119), (136, 128)]"
,4,"(0, 4, 5, 6)","[(249, 112), (132, 119), (136, 128), (114, 139)]"
,4,"(0, 4, 5, 7)","[(249, 112), (132, 119), (136, 128), (68, 220)]"
,4,"(0, 5, 6, 7)","[(249, 112), (136, 128), (114, 139), (68, 220)]"
