PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(158, 233)",2,"(0, 1)","[(158, 233), (250, 177)]"
"(250, 177)",2,"(0, 5)","[(158, 233), (152, 212)]"
"(214, 160)",2,"(0, 7)","[(158, 233), (5, 23)]"
"(183, 151)",2,"(1, 2)","[(250, 177), (214, 160)]"
"(173, 158)",2,"(1, 7)","[(250, 177), (5, 23)]"
"(152, 212)",2,"(2, 7)","[(214, 160), (5, 23)]"
"(120, 162)",2,"(3, 7)","[(183, 151), (5, 23)]"
"(5, 23)",2,"(6, 7)","[(120, 162), (5, 23)]"
,3,"(0, 1, 2)","[(158, 233), (250, 177), (214, 160)]"
,3,"(0, 1, 5)","[(158, 233), (250, 177), (152, 212)]"
,3,"(0, 5, 6)","[(158, 233), (152, 212), (120, 162)]"
,3,"(0, 5, 7)","[(158, 233), (152, 212), (5, 23)]"
,3,"(0, 6, 7)","[(158, 233), (120, 162), (5, 23)]"
,3,"(1, 2, 3)","[(250, 177), (214, 160), (183, 151)]"
,3,"(1, 2, 7)","[(250, 177), (214, 160), (5, 23)]"
,3,"(2, 3, 7)","[(214, 160), (183, 151), (5, 23)]"
,3,"(3, 4, 7)","[(183, 151), (173, 158), (5, 23)]"
,3,"(3, 6, 7)","[(183, 151), (120, 162), (5, 23)]"
,3,"(4, 6, 7)","[(173, 158), (120, 162), (5, 23)]"
,3,"(5, 6, 7)","[(152, 212), (120, 162), (5, 23)]"
,4,"(0, 1, 2, 3)","[(158, 233), (250, 177), (214, 160), (183, 151)]"
,4,"(0, 1, 2, 5)","[(158, 233), (250, 177), (214, 160), (152, 212)]"
,4,"(0, 1, 5, 6)","[(158, 233), (250, 177), (152, 212), (120, 162)]"
,4,"(0, 4, 5, 6)","[(158, 233), (173, 158), (152, 212), (120, 162)]"
,4,"(0, 5, 6, 7)","[(158, 233), (152, 212), (120, 162), (5, 23)]"
