PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(185, 246)",2,"(0, 1)","[(185, 246), (245, 40)]"
"(245, 40)",2,"(0, 6)","[(185, 246), (125, 199)]"
"(180, 51)",2,"(0, 7)","[(185, 246), (95, 215)]"
"(10, 54)",2,"(1, 2)","[(245, 40), (180, 51)]"
"(126, 186)",2,"(1, 3)","[(245, 40), (10, 54)]"
"(117, 182)",2,"(2, 3)","[(180, 51), (10, 54)]"
"(125, 199)",2,"(3, 7)","[(10, 54), (95, 215)]"
"(95, 215)",2,"(6, 7)","[(125, 199), (95, 215)]"
,3,"(0, 1, 2)","[(185, 246), (245, 40), (180, 51)]"
,3,"(0, 1, 6)","[(185, 246), (245, 40), (125, 199)]"
,3,"(0, 4, 6)","[(185, 246), (126, 186), (125, 199)]"
,3,"(0, 6, 7)","[(185, 246), (125, 199), (95, 215)]"
,3,"(1, 2, 3)","[(245, 40), (180, 51), (10, 54)]"
,3,"(2, 3, 5)","[(180, 51), (10, 54), (117, 182)]"
,3,"(2, 3, 7)","[(180, 51), (10, 54), (95, 215)]"
,3,"(3, 5, 7)","[(10, 54), (117, 182), (95, 215)]"
,3,"(3, 6, 7)","[(10, 54), (125, 199), (95, 215)]"
,3,"(5, 6, 7)","[(117, 182), (125, 199), (95, 215)]"
,4,"(0, 1, 2, 3)","[(185, 246), (245, 40), (180, 51), (10, 54)]"
,4,"(0, 1, 2, 4)","[(185, 246), (245, 40), (180, 51), (126, 186)]"
,4,"(0, 1, 2, 6)","[(185, 246), (245, 40), (180, 51), (125, 199)]"
,4,"(0, 1, 4, 6)","[(185, 246), (245, 40), (126, 186), (125, 199)]"
,4,"(0, 4, 6, 7)","[(185, 246), (126, 186), (125, 199), (95, 215)]"
,4,"(0, 5, 6, 7)","[(185, 246), (117, 182), (125, 199), (95, 215)]"
