PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(76, 169)",2,"(0, 1)","[(76, 169), (98, 175)]"
"(98, 175)",2,"(0, 7)","[(76, 169), (38, 81)]"
"(217, 119)",2,"(1, 2)","[(98, 175), (217, 119)]"
"(215, 103)",2,"(2, 3)","[(217, 119), (215, 103)]"
"(134, 117)",2,"(3, 7)","[(215, 103), (38, 81)]"
"(95, 145)",2,"(6, 7)","[(68, 101), (38, 81)]"
"(68, 101)",3,"(0, 1, 2)","[(76, 169), (98, 175), (217, 119)]"
"(38, 81)",3,"(0, 1, 5)","[(76, 169), (98, 175), (95, 145)]"
,3,"(0, 1, 7)","[(76, 169), (98, 175), (38, 81)]"
,3,"(0, 6, 7)","[(76, 169), (68, 101), (38, 81)]"
,3,"(1, 2, 3)","[(98, 175), (217, 119), (215, 103)]"
,3,"(2, 3, 4)","[(217, 119), (215, 103), (134, 117)]"
,3,"(2, 3, 7)","[(217, 119), (215, 103), (38, 81)]"
,3,"(3, 6, 7)","[(215, 103), (68, 101), (38, 81)]"
,3,"(4, 6, 7)","[(134, 117), (68, 101), (38, 81)]"
,3,"(5, 6, 7)","[(95, 145), (68, 101), (38, 81)]"
,4,"(0, 1, 2, 3)","[(76, 169), (98, 175), (217, 119), (215, 103)]"
,4,"(0, 1, 2, 5)","[(76, 169), (98, 175), (217, 119), (95, 145)]"
,4,"(0, 1, 4, 5)","[(76, 169), (98, 175), (134, 117), (95, 145)]"
,4,"(0, 1, 5, 6)","[(76, 169), (98, 175), (95, 145), (68, 101)]"
,4,"(0, 1, 5, 7)","[(76, 169), (98, 175), (95, 145), (38, 81)]"
,4,"(0, 1, 6, 7)","[(76, 169), (98, 175), (68, 101), (38, 81)]"
,4,"(0, 5, 6, 7)","[(76, 169), (95, 145), (68, 101), (38, 81)]"
