PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(55, 72)",2,"(0, 1)","[(55, 72), (38, 225)]"
"(38, 225)",2,"(0, 7)","[(55, 72), (133, 53)]"
"(170, 202)",2,"(1, 2)","[(38, 225), (170, 202)]"
"(171, 189)",2,"(2, 3)","[(170, 202), (171, 189)]"
"(147, 149)",2,"(2, 6)","[(170, 202), (200, 122)]"
"(149, 143)",2,"(3, 6)","[(171, 189), (200, 122)]"
"(200, 122)",2,"(6, 7)","[(200, 122), (133, 53)]"
"(133, 53)",3,"(0, 1, 2)","[(55, 72), (38, 225), (170, 202)]"
,3,"(0, 1, 4)","[(55, 72), (38, 225), (147, 149)]"
,3,"(0, 1, 7)","[(55, 72), (38, 225), (133, 53)]"
,3,"(0, 5, 7)","[(55, 72), (149, 143), (133, 53)]"
,3,"(0, 6, 7)","[(55, 72), (200, 122), (133, 53)]"
,3,"(1, 2, 3)","[(38, 225), (170, 202), (171, 189)]"
,3,"(2, 3, 6)","[(170, 202), (171, 189), (200, 122)]"
,3,"(3, 6, 7)","[(171, 189), (200, 122), (133, 53)]"
,3,"(5, 6, 7)","[(149, 143), (200, 122), (133, 53)]"
,4,"(0, 1, 2, 3)","[(55, 72), (38, 225), (170, 202), (171, 189)]"
,4,"(0, 1, 2, 4)","[(55, 72), (38, 225), (170, 202), (147, 149)]"
,4,"(0, 1, 4, 5)","[(55, 72), (38, 225), (147, 149), (149, 143)]"
,4,"(0, 1, 4, 7)","[(55, 72), (38, 225), (147, 149), (133, 53)]"
,4,"(0, 1, 5, 7)","[(55, 72), (38, 225), (149, 143), (133, 53)]"
,4,"(0, 4, 5, 7)","[(55, 72), (147, 149), (149, 143), (133, 53)]"
,4,"(0, 5, 6, 7)","[(55, 72), (149, 143), (200, 122), (133, 53)]"
