PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(185, 4)",2,"(0, 1)","[(185, 4), (74, 38)]"
"(74, 38)",2,"(0, 6)","[(185, 4), (213, 190)]"
"(14, 176)",2,"(0, 7)","[(185, 4), (241, 251)]"
"(119, 100)",2,"(1, 2)","[(74, 38), (14, 176)]"
"(177, 165)",2,"(2, 3)","[(14, 176), (119, 100)]"
"(186, 168)",2,"(2, 7)","[(14, 176), (241, 251)]"
"(213, 190)",2,"(6, 7)","[(213, 190), (241, 251)]"
"(241, 251)",3,"(0, 1, 2)","[(185, 4), (74, 38), (14, 176)]"
,3,"(0, 1, 3)","[(185, 4), (74, 38), (119, 100)]"
,3,"(0, 1, 6)","[(185, 4), (74, 38), (213, 190)]"
,3,"(0, 5, 6)","[(185, 4), (186, 168), (213, 190)]"
,3,"(0, 6, 7)","[(185, 4), (213, 190), (241, 251)]"
,3,"(1, 2, 3)","[(74, 38), (14, 176), (119, 100)]"
,3,"(2, 3, 7)","[(14, 176), (119, 100), (241, 251)]"
,3,"(2, 4, 7)","[(14, 176), (177, 165), (241, 251)]"
,3,"(2, 6, 7)","[(14, 176), (213, 190), (241, 251)]"
,3,"(5, 6, 7)","[(186, 168), (213, 190), (241, 251)]"
,4,"(0, 1, 2, 3)","[(185, 4), (74, 38), (14, 176), (119, 100)]"
,4,"(0, 1, 3, 4)","[(185, 4), (74, 38), (119, 100), (177, 165)]"
,4,"(0, 1, 3, 5)","[(185, 4), (74, 38), (119, 100), (186, 168)]"
,4,"(0, 1, 3, 6)","[(185, 4), (74, 38), (119, 100), (213, 190)]"
,4,"(0, 1, 5, 6)","[(185, 4), (74, 38), (186, 168), (213, 190)]"
,4,"(0, 4, 5, 6)","[(185, 4), (177, 165), (186, 168), (213, 190)]"
,4,"(0, 5, 6, 7)","[(185, 4), (186, 168), (213, 190), (241, 251)]"
