PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(13, 19)",2,"(0, 1)","[(13, 19), (43, 237)]"
"(43, 237)",2,"(0, 6)","[(13, 19), (167, 29)]"
"(110, 162)",2,"(0, 7)","[(13, 19), (242, 23)]"
"(104, 139)",2,"(1, 2)","[(43, 237), (110, 162)]"
"(116, 132)",2,"(1, 7)","[(43, 237), (242, 23)]"
"(120, 133)",2,"(2, 7)","[(110, 162), (242, 23)]"
"(167, 29)",2,"(6, 7)","[(167, 29), (242, 23)]"
"(242, 23)",3,"(0, 1, 2)","[(13, 19), (43, 237), (110, 162)]"
,3,"(0, 1, 3)","[(13, 19), (43, 237), (104, 139)]"
,3,"(0, 1, 6)","[(13, 19), (43, 237), (167, 29)]"
,3,"(0, 3, 6)","[(13, 19), (104, 139), (167, 29)]"
,3,"(0, 6, 7)","[(13, 19), (167, 29), (242, 23)]"
,3,"(1, 2, 3)","[(43, 237), (110, 162), (104, 139)]"
,3,"(1, 2, 5)","[(43, 237), (110, 162), (120, 133)]"
,3,"(1, 2, 7)","[(43, 237), (110, 162), (242, 23)]"
,3,"(2, 5, 7)","[(110, 162), (120, 133), (242, 23)]"
,3,"(2, 6, 7)","[(110, 162), (167, 29), (242, 23)]"
,3,"(5, 6, 7)","[(120, 133), (167, 29), (242, 23)]"
,4,"(0, 1, 2, 3)","[(13, 19), (43, 237), (110, 162), (104, 139)]"
,4,"(0, 1, 3, 4)","[(13, 19), (43, 237), (104, 139), (116, 132)]"
,4,"(0, 1, 3, 6)","[(13, 19), (43, 237), (104, 139), (167, 29)]"
,4,"(0, 3, 4, 6)","[(13, 19), (104, 139), (116, 132), (167, 29)]"
,4,"(0, 3, 6, 7)","[(13, 19), (104, 139), (167, 29), (242, 23)]"
,4,"(0, 4, 6, 7)","[(13, 19), (116, 132), (167, 29), (242, 23)]"
,4,"(0, 5, 6, 7)","[(13, 19), (120, 133), (167, 29), (242, 23)]"
