PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(244, 193)",2,"(0, 1)","[(244, 193), (24, 36)]"
"(24, 36)",2,"(0, 4)","[(244, 193), (156, 183)]"
"(25, 128)",2,"(0, 6)","[(244, 193), (125, 196)]"
"(134, 177)",2,"(0, 7)","[(244, 193), (12, 219)]"
"(156, 183)",2,"(1, 2)","[(24, 36), (25, 128)]"
"(110, 182)",2,"(1, 7)","[(24, 36), (12, 219)]"
"(125, 196)",2,"(2, 7)","[(25, 128), (12, 219)]"
"(12, 219)",2,"(6, 7)","[(125, 196), (12, 219)]"
,3,"(0, 1, 2)","[(244, 193), (24, 36), (25, 128)]"
,3,"(0, 1, 4)","[(244, 193), (24, 36), (156, 183)]"
,3,"(0, 3, 4)","[(244, 193), (134, 177), (156, 183)]"
,3,"(0, 4, 6)","[(244, 193), (156, 183), (125, 196)]"
,3,"(0, 6, 7)","[(244, 193), (125, 196), (12, 219)]"
,3,"(1, 2, 3)","[(24, 36), (25, 128), (134, 177)]"
,3,"(1, 2, 5)","[(24, 36), (25, 128), (110, 182)]"
,3,"(1, 2, 7)","[(24, 36), (25, 128), (12, 219)]"
,3,"(2, 5, 7)","[(25, 128), (110, 182), (12, 219)]"
,3,"(2, 6, 7)","[(25, 128), (125, 196), (12, 219)]"
,3,"(5, 6, 7)","[(110, 182), (125, 196), (12, 219)]"
,4,"(0, 1, 2, 3)","[(244, 193), (24, 36), (25, 128), (134, 177)]"
,4,"(0, 1, 2, 4)","[(244, 193), (24, 36), (25, 128), (156, 183)]"
,4,"(0, 1, 3, 4)","[(244, 193), (24, 36), (134, 177), (156, 183)]"
,4,"(0, 3, 4, 6)","[(244, 193), (134, 177), (156, 183), (125, 196)]"
,4,"(0, 4, 6, 7)","[(244, 193), (156, 183), (125, 196), (12, 219)]"
,4,"(0, 5, 6, 7)","[(244, 193), (110, 182), (125, 196), (12, 219)]"
