PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 30)",2,"(0, 1)","[(3, 30), (10, 77)]"
"(10, 77)",2,"(0, 5)","[(3, 30), (67, 52)]"
"(136, 226)",2,"(0, 7)","[(3, 30), (250, 38)]"
"(59, 89)",2,"(1, 2)","[(10, 77), (136, 226)]"
"(108, 91)",2,"(2, 3)","[(136, 226), (59, 89)]"
"(67, 52)",2,"(2, 4)","[(136, 226), (108, 91)]"
"(216, 61)",2,"(2, 6)","[(136, 226), (216, 61)]"
"(250, 38)",2,"(2, 7)","[(136, 226), (250, 38)]"
,2,"(6, 7)","[(216, 61), (250, 38)]"
,3,"(0, 1, 2)","[(3, 30), (10, 77), (136, 226)]"
,3,"(0, 1, 3)","[(3, 30), (10, 77), (59, 89)]"
,3,"(0, 1, 5)","[(3, 30), (10, 77), (67, 52)]"
,3,"(0, 5, 7)","[(3, 30), (67, 52), (250, 38)]"
,3,"(0, 6, 7)","[(3, 30), (216, 61), (250, 38)]"
,3,"(1, 2, 3)","[(10, 77), (136, 226), (59, 89)]"
,3,"(2, 3, 4)","[(136, 226), (59, 89), (108, 91)]"
,3,"(2, 4, 6)","[(136, 226), (108, 91), (216, 61)]"
,3,"(2, 6, 7)","[(136, 226), (216, 61), (250, 38)]"
,3,"(4, 6, 7)","[(108, 91), (216, 61), (250, 38)]"
,3,"(5, 6, 7)","[(67, 52), (216, 61), (250, 38)]"
,4,"(0, 1, 2, 3)","[(3, 30), (10, 77), (136, 226), (59, 89)]"
,4,"(0, 1, 3, 5)","[(3, 30), (10, 77), (59, 89), (67, 52)]"
,4,"(0, 1, 5, 7)","[(3, 30), (10, 77), (67, 52), (250, 38)]"
,4,"(0, 5, 6, 7)","[(3, 30), (67, 52), (216, 61), (250, 38)]"
