PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(94, 18)",2,"(0, 1)","[(94, 18), (29, 70)]"
"(29, 70)",2,"(0, 6)","[(94, 18), (180, 120)]"
"(103, 238)",2,"(0, 7)","[(94, 18), (227, 157)]"
"(129, 193)",2,"(1, 2)","[(29, 70), (103, 238)]"
"(136, 163)",2,"(2, 3)","[(103, 238), (129, 193)]"
"(151, 121)",2,"(2, 7)","[(103, 238), (227, 157)]"
"(180, 120)",2,"(6, 7)","[(180, 120), (227, 157)]"
"(227, 157)",3,"(0, 1, 2)","[(94, 18), (29, 70), (103, 238)]"
,3,"(0, 1, 5)","[(94, 18), (29, 70), (151, 121)]"
,3,"(0, 1, 6)","[(94, 18), (29, 70), (180, 120)]"
,3,"(0, 5, 6)","[(94, 18), (151, 121), (180, 120)]"
,3,"(0, 6, 7)","[(94, 18), (180, 120), (227, 157)]"
,3,"(1, 2, 3)","[(29, 70), (103, 238), (129, 193)]"
,3,"(2, 3, 4)","[(103, 238), (129, 193), (136, 163)]"
,3,"(2, 3, 7)","[(103, 238), (129, 193), (227, 157)]"
,3,"(2, 6, 7)","[(103, 238), (180, 120), (227, 157)]"
,3,"(3, 6, 7)","[(129, 193), (180, 120), (227, 157)]"
,3,"(5, 6, 7)","[(151, 121), (180, 120), (227, 157)]"
,4,"(0, 1, 2, 3)","[(94, 18), (29, 70), (103, 238), (129, 193)]"
,4,"(0, 1, 2, 4)","[(94, 18), (29, 70), (103, 238), (136, 163)]"
,4,"(0, 1, 2, 5)","[(94, 18), (29, 70), (103, 238), (151, 121)]"
,4,"(0, 1, 4, 5)","[(94, 18), (29, 70), (136, 163), (151, 121)]"
,4,"(0, 1, 5, 6)","[(94, 18), (29, 70), (151, 121), (180, 120)]"
,4,"(0, 5, 6, 7)","[(94, 18), (151, 121), (180, 120), (227, 157)]"
