PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(243, 10)",2,"(0, 1)","[(243, 10), (133, 13)]"
"(133, 13)",2,"(0, 6)","[(243, 10), (176, 213)]"
"(13, 241)",2,"(0, 7)","[(243, 10), (167, 251)]"
"(135, 155)",2,"(1, 2)","[(133, 13), (13, 241)]"
"(164, 201)",2,"(2, 3)","[(13, 241), (135, 155)]"
"(168, 212)",2,"(2, 7)","[(13, 241), (167, 251)]"
"(176, 213)",2,"(6, 7)","[(176, 213), (167, 251)]"
"(167, 251)",3,"(0, 1, 2)","[(243, 10), (133, 13), (13, 241)]"
,3,"(0, 1, 3)","[(243, 10), (133, 13), (135, 155)]"
,3,"(0, 1, 6)","[(243, 10), (133, 13), (176, 213)]"
,3,"(0, 5, 6)","[(243, 10), (168, 212), (176, 213)]"
,3,"(0, 6, 7)","[(243, 10), (176, 213), (167, 251)]"
,3,"(1, 2, 3)","[(133, 13), (13, 241), (135, 155)]"
,3,"(2, 3, 7)","[(13, 241), (135, 155), (167, 251)]"
,3,"(2, 5, 7)","[(13, 241), (168, 212), (167, 251)]"
,3,"(2, 6, 7)","[(13, 241), (176, 213), (167, 251)]"
,3,"(5, 6, 7)","[(168, 212), (176, 213), (167, 251)]"
,4,"(0, 1, 2, 3)","[(243, 10), (133, 13), (13, 241), (135, 155)]"
,4,"(0, 1, 3, 4)","[(243, 10), (133, 13), (135, 155), (164, 201)]"
,4,"(0, 1, 3, 6)","[(243, 10), (133, 13), (135, 155), (176, 213)]"
,4,"(0, 1, 4, 6)","[(243, 10), (133, 13), (164, 201), (176, 213)]"
,4,"(0, 1, 5, 6)","[(243, 10), (133, 13), (168, 212), (176, 213)]"
,4,"(0, 4, 5, 6)","[(243, 10), (164, 201), (168, 212), (176, 213)]"
,4,"(0, 5, 6, 7)","[(243, 10), (168, 212), (176, 213), (167, 251)]"
