PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(18, 113)",2,"(0, 1)","[(18, 113), (107, 182)]"
"(107, 182)",2,"(0, 7)","[(18, 113), (99, 17)]"
"(227, 238)",2,"(1, 2)","[(107, 182), (227, 238)]"
"(163, 185)",2,"(2, 3)","[(227, 238), (163, 185)]"
"(172, 175)",2,"(2, 5)","[(227, 238), (238, 177)]"
"(238, 177)",2,"(5, 7)","[(238, 177), (99, 17)]"
"(112, 124)",2,"(6, 7)","[(112, 124), (99, 17)]"
"(99, 17)",3,"(0, 1, 2)","[(18, 113), (107, 182), (227, 238)]"
,3,"(0, 1, 3)","[(18, 113), (107, 182), (163, 185)]"
,3,"(0, 1, 6)","[(18, 113), (107, 182), (112, 124)]"
,3,"(0, 1, 7)","[(18, 113), (107, 182), (99, 17)]"
,3,"(0, 6, 7)","[(18, 113), (112, 124), (99, 17)]"
,3,"(1, 2, 3)","[(107, 182), (227, 238), (163, 185)]"
,3,"(2, 3, 5)","[(227, 238), (163, 185), (238, 177)]"
,3,"(2, 4, 5)","[(227, 238), (172, 175), (238, 177)]"
,3,"(2, 5, 7)","[(227, 238), (238, 177), (99, 17)]"
,3,"(4, 5, 7)","[(172, 175), (238, 177), (99, 17)]"
,3,"(5, 6, 7)","[(238, 177), (112, 124), (99, 17)]"
,4,"(0, 1, 2, 3)","[(18, 113), (107, 182), (227, 238), (163, 185)]"
,4,"(0, 1, 3, 6)","[(18, 113), (107, 182), (163, 185), (112, 124)]"
,4,"(0, 1, 6, 7)","[(18, 113), (107, 182), (112, 124), (99, 17)]"
,4,"(0, 4, 6, 7)","[(18, 113), (172, 175), (112, 124), (99, 17)]"
,4,"(0, 5, 6, 7)","[(18, 113), (238, 177), (112, 124), (99, 17)]"
