PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(152, 243)",2,"(0, 1)","[(152, 243), (252, 192)]"
"(252, 192)",2,"(0, 3)","[(152, 243), (163, 226)]"
"(211, 180)",2,"(0, 7)","[(152, 243), (3, 13)]"
"(163, 226)",2,"(1, 2)","[(252, 192), (211, 180)]"
"(182, 182)",2,"(1, 7)","[(252, 192), (3, 13)]"
"(123, 136)",2,"(5, 7)","[(123, 136), (3, 13)]"
"(132, 179)",2,"(6, 7)","[(132, 179), (3, 13)]"
"(3, 13)",3,"(0, 1, 2)","[(152, 243), (252, 192), (211, 180)]"
,3,"(0, 1, 3)","[(152, 243), (252, 192), (163, 226)]"
,3,"(0, 3, 6)","[(152, 243), (163, 226), (132, 179)]"
,3,"(0, 3, 7)","[(152, 243), (163, 226), (3, 13)]"
,3,"(0, 6, 7)","[(152, 243), (132, 179), (3, 13)]"
,3,"(1, 2, 3)","[(252, 192), (211, 180), (163, 226)]"
,3,"(1, 2, 4)","[(252, 192), (211, 180), (182, 182)]"
,3,"(1, 2, 7)","[(252, 192), (211, 180), (3, 13)]"
,3,"(1, 5, 7)","[(252, 192), (123, 136), (3, 13)]"
,3,"(2, 5, 7)","[(211, 180), (123, 136), (3, 13)]"
,3,"(5, 6, 7)","[(123, 136), (132, 179), (3, 13)]"
,4,"(0, 1, 2, 3)","[(152, 243), (252, 192), (211, 180), (163, 226)]"
,4,"(0, 1, 3, 4)","[(152, 243), (252, 192), (163, 226), (182, 182)]"
,4,"(0, 1, 3, 6)","[(152, 243), (252, 192), (163, 226), (132, 179)]"
,4,"(0, 3, 4, 6)","[(152, 243), (163, 226), (182, 182), (132, 179)]"
,4,"(0, 3, 5, 6)","[(152, 243), (163, 226), (123, 136), (132, 179)]"
,4,"(0, 3, 6, 7)","[(152, 243), (163, 226), (132, 179), (3, 13)]"
,4,"(0, 5, 6, 7)","[(152, 243), (123, 136), (132, 179), (3, 13)]"
