PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(191, 234)",2,"(0, 1)","[(191, 234), (196, 226)]"
"(196, 226)",2,"(0, 7)","[(191, 234), (129, 230)]"
"(74, 21)",2,"(1, 2)","[(196, 226), (74, 21)]"
"(73, 131)",2,"(2, 3)","[(74, 21), (73, 131)]"
"(172, 223)",2,"(2, 6)","[(74, 21), (60, 187)]"
"(115, 200)",2,"(3, 6)","[(73, 131), (60, 187)]"
"(60, 187)",2,"(6, 7)","[(60, 187), (129, 230)]"
"(129, 230)",3,"(0, 1, 2)","[(191, 234), (196, 226), (74, 21)]"
,3,"(0, 1, 4)","[(191, 234), (196, 226), (172, 223)]"
,3,"(0, 1, 7)","[(191, 234), (196, 226), (129, 230)]"
,3,"(0, 4, 7)","[(191, 234), (172, 223), (129, 230)]"
,3,"(0, 6, 7)","[(191, 234), (60, 187), (129, 230)]"
,3,"(1, 2, 3)","[(196, 226), (74, 21), (73, 131)]"
,3,"(2, 3, 5)","[(74, 21), (73, 131), (115, 200)]"
,3,"(2, 3, 6)","[(74, 21), (73, 131), (60, 187)]"
,3,"(3, 5, 6)","[(73, 131), (115, 200), (60, 187)]"
,3,"(3, 6, 7)","[(73, 131), (60, 187), (129, 230)]"
,3,"(5, 6, 7)","[(115, 200), (60, 187), (129, 230)]"
,4,"(0, 1, 2, 3)","[(191, 234), (196, 226), (74, 21), (73, 131)]"
,4,"(0, 1, 2, 4)","[(191, 234), (196, 226), (74, 21), (172, 223)]"
,4,"(0, 1, 4, 7)","[(191, 234), (196, 226), (172, 223), (129, 230)]"
,4,"(0, 4, 6, 7)","[(191, 234), (172, 223), (60, 187), (129, 230)]"
,4,"(0, 5, 6, 7)","[(191, 234), (115, 200), (60, 187), (129, 230)]"
