PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 154)",2,"(0, 1)","[(3, 154), (90, 209)]"
"(90, 209)",2,"(0, 6)","[(3, 154), (109, 124)]"
"(233, 233)",2,"(0, 7)","[(3, 154), (252, 22)]"
"(222, 211)",2,"(1, 2)","[(90, 209), (233, 233)]"
"(171, 186)",2,"(2, 3)","[(233, 233), (222, 211)]"
"(107, 165)",2,"(2, 7)","[(233, 233), (252, 22)]"
"(109, 124)",2,"(3, 7)","[(222, 211), (252, 22)]"
"(252, 22)",2,"(6, 7)","[(109, 124), (252, 22)]"
,3,"(0, 1, 2)","[(3, 154), (90, 209), (233, 233)]"
,3,"(0, 1, 5)","[(3, 154), (90, 209), (107, 165)]"
,3,"(0, 1, 6)","[(3, 154), (90, 209), (109, 124)]"
,3,"(0, 5, 6)","[(3, 154), (107, 165), (109, 124)]"
,3,"(0, 6, 7)","[(3, 154), (109, 124), (252, 22)]"
,3,"(1, 2, 3)","[(90, 209), (233, 233), (222, 211)]"
,3,"(2, 3, 4)","[(233, 233), (222, 211), (171, 186)]"
,3,"(2, 3, 7)","[(233, 233), (222, 211), (252, 22)]"
,3,"(3, 6, 7)","[(222, 211), (109, 124), (252, 22)]"
,3,"(4, 6, 7)","[(171, 186), (109, 124), (252, 22)]"
,3,"(5, 6, 7)","[(107, 165), (109, 124), (252, 22)]"
,4,"(0, 1, 2, 3)","[(3, 154), (90, 209), (233, 233), (222, 211)]"
,4,"(0, 1, 2, 5)","[(3, 154), (90, 209), (233, 233), (107, 165)]"
,4,"(0, 1, 4, 5)","[(3, 154), (90, 209), (171, 186), (107, 165)]"
,4,"(0, 1, 5, 6)","[(3, 154), (90, 209), (107, 165), (109, 124)]"
,4,"(0, 5, 6, 7)","[(3, 154), (107, 165), (109, 124), (252, 22)]"
