PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 32)",2,"(0, 1)","[(10, 32), (89, 223)]"
"(89, 223)",2,"(0, 5)","[(10, 32), (137, 126)]"
"(119, 203)",2,"(0, 6)","[(10, 32), (153, 127)]"
"(114, 181)",2,"(0, 7)","[(10, 32), (245, 175)]"
"(123, 176)",2,"(1, 2)","[(89, 223), (119, 203)]"
"(137, 126)",2,"(1, 7)","[(89, 223), (245, 175)]"
"(153, 127)",2,"(2, 7)","[(119, 203), (245, 175)]"
"(245, 175)",2,"(6, 7)","[(153, 127), (245, 175)]"
,3,"(0, 1, 2)","[(10, 32), (89, 223), (119, 203)]"
,3,"(0, 1, 3)","[(10, 32), (89, 223), (114, 181)]"
,3,"(0, 1, 5)","[(10, 32), (89, 223), (137, 126)]"
,3,"(0, 3, 5)","[(10, 32), (114, 181), (137, 126)]"
,3,"(0, 5, 6)","[(10, 32), (137, 126), (153, 127)]"
,3,"(0, 6, 7)","[(10, 32), (153, 127), (245, 175)]"
,3,"(1, 2, 3)","[(89, 223), (119, 203), (114, 181)]"
,3,"(1, 2, 7)","[(89, 223), (119, 203), (245, 175)]"
,3,"(2, 4, 7)","[(119, 203), (123, 176), (245, 175)]"
,3,"(2, 6, 7)","[(119, 203), (153, 127), (245, 175)]"
,3,"(5, 6, 7)","[(137, 126), (153, 127), (245, 175)]"
,4,"(0, 1, 2, 3)","[(10, 32), (89, 223), (119, 203), (114, 181)]"
,4,"(0, 1, 3, 4)","[(10, 32), (89, 223), (114, 181), (123, 176)]"
,4,"(0, 1, 3, 5)","[(10, 32), (89, 223), (114, 181), (137, 126)]"
,4,"(0, 3, 5, 6)","[(10, 32), (114, 181), (137, 126), (153, 127)]"
,4,"(0, 4, 5, 6)","[(10, 32), (123, 176), (137, 126), (153, 127)]"
,4,"(0, 5, 6, 7)","[(10, 32), (137, 126), (153, 127), (245, 175)]"
