PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(254, 40)",2,"(0, 1)","[(254, 40), (1, 74)]"
"(1, 74)",2,"(0, 6)","[(254, 40), (246, 86)]"
"(57, 105)",2,"(0, 7)","[(254, 40), (237, 215)]"
"(92, 104)",2,"(1, 2)","[(1, 74), (57, 105)]"
"(150, 115)",2,"(1, 7)","[(1, 74), (237, 215)]"
"(149, 119)",2,"(2, 7)","[(57, 105), (237, 215)]"
"(246, 86)",2,"(5, 7)","[(149, 119), (237, 215)]"
"(237, 215)",2,"(6, 7)","[(246, 86), (237, 215)]"
,3,"(0, 1, 2)","[(254, 40), (1, 74), (57, 105)]"
,3,"(0, 1, 6)","[(254, 40), (1, 74), (246, 86)]"
,3,"(0, 4, 6)","[(254, 40), (150, 115), (246, 86)]"
,3,"(0, 6, 7)","[(254, 40), (246, 86), (237, 215)]"
,3,"(1, 2, 3)","[(1, 74), (57, 105), (92, 104)]"
,3,"(1, 2, 7)","[(1, 74), (57, 105), (237, 215)]"
,3,"(2, 3, 7)","[(57, 105), (92, 104), (237, 215)]"
,3,"(2, 5, 7)","[(57, 105), (149, 119), (237, 215)]"
,3,"(4, 5, 7)","[(150, 115), (149, 119), (237, 215)]"
,3,"(5, 6, 7)","[(149, 119), (246, 86), (237, 215)]"
,4,"(0, 1, 2, 3)","[(254, 40), (1, 74), (57, 105), (92, 104)]"
,4,"(0, 1, 2, 6)","[(254, 40), (1, 74), (57, 105), (246, 86)]"
,4,"(0, 1, 3, 6)","[(254, 40), (1, 74), (92, 104), (246, 86)]"
,4,"(0, 1, 4, 6)","[(254, 40), (1, 74), (150, 115), (246, 86)]"
,4,"(0, 4, 5, 6)","[(254, 40), (150, 115), (149, 119), (246, 86)]"
,4,"(0, 4, 6, 7)","[(254, 40), (150, 115), (246, 86), (237, 215)]"
,4,"(0, 5, 6, 7)","[(254, 40), (149, 119), (246, 86), (237, 215)]"
