PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(19, 23)",2,"(0, 1)","[(19, 23), (62, 105)]"
"(62, 105)",2,"(0, 6)","[(19, 23), (91, 84)]"
"(160, 233)",2,"(0, 7)","[(19, 23), (237, 32)]"
"(158, 213)",2,"(1, 2)","[(62, 105), (160, 233)]"
"(183, 197)",2,"(2, 3)","[(160, 233), (158, 213)]"
"(206, 205)",2,"(2, 5)","[(160, 233), (206, 205)]"
"(91, 84)",2,"(4, 5)","[(183, 197), (206, 205)]"
"(237, 32)",2,"(5, 7)","[(206, 205), (237, 32)]"
,2,"(6, 7)","[(91, 84), (237, 32)]"
,3,"(0, 1, 2)","[(19, 23), (62, 105), (160, 233)]"
,3,"(0, 1, 6)","[(19, 23), (62, 105), (91, 84)]"
,3,"(0, 6, 7)","[(19, 23), (91, 84), (237, 32)]"
,3,"(1, 2, 3)","[(62, 105), (160, 233), (158, 213)]"
,3,"(2, 3, 4)","[(160, 233), (158, 213), (183, 197)]"
,3,"(2, 3, 5)","[(160, 233), (158, 213), (206, 205)]"
,3,"(2, 4, 5)","[(160, 233), (183, 197), (206, 205)]"
,3,"(4, 5, 7)","[(183, 197), (206, 205), (237, 32)]"
,3,"(5, 6, 7)","[(206, 205), (91, 84), (237, 32)]"
,4,"(0, 1, 2, 3)","[(19, 23), (62, 105), (160, 233), (158, 213)]"
,4,"(0, 1, 2, 6)","[(19, 23), (62, 105), (160, 233), (91, 84)]"
,4,"(0, 1, 3, 6)","[(19, 23), (62, 105), (158, 213), (91, 84)]"
,4,"(0, 1, 6, 7)","[(19, 23), (62, 105), (91, 84), (237, 32)]"
,4,"(0, 5, 6, 7)","[(19, 23), (206, 205), (91, 84), (237, 32)]"
