PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 25)",2,"(0, 1)","[(10, 25), (33, 55)]"
"(33, 55)",2,"(0, 6)","[(10, 25), (76, 53)]"
"(184, 211)",2,"(0, 7)","[(10, 25), (196, 81)]"
"(246, 231)",2,"(1, 2)","[(33, 55), (184, 211)]"
"(181, 169)",2,"(2, 3)","[(184, 211), (246, 231)]"
"(111, 95)",2,"(3, 7)","[(246, 231), (196, 81)]"
"(76, 53)",2,"(6, 7)","[(76, 53), (196, 81)]"
"(196, 81)",3,"(0, 1, 2)","[(10, 25), (33, 55), (184, 211)]"
,3,"(0, 1, 6)","[(10, 25), (33, 55), (76, 53)]"
,3,"(0, 6, 7)","[(10, 25), (76, 53), (196, 81)]"
,3,"(1, 2, 3)","[(33, 55), (184, 211), (246, 231)]"
,3,"(2, 3, 4)","[(184, 211), (246, 231), (181, 169)]"
,3,"(2, 3, 7)","[(184, 211), (246, 231), (196, 81)]"
,3,"(3, 4, 7)","[(246, 231), (181, 169), (196, 81)]"
,3,"(3, 6, 7)","[(246, 231), (76, 53), (196, 81)]"
,3,"(5, 6, 7)","[(111, 95), (76, 53), (196, 81)]"
,4,"(0, 1, 2, 3)","[(10, 25), (33, 55), (184, 211), (246, 231)]"
,4,"(0, 1, 2, 4)","[(10, 25), (33, 55), (184, 211), (181, 169)]"
,4,"(0, 1, 2, 5)","[(10, 25), (33, 55), (184, 211), (111, 95)]"
,4,"(0, 1, 2, 6)","[(10, 25), (33, 55), (184, 211), (76, 53)]"
,4,"(0, 1, 5, 6)","[(10, 25), (33, 55), (111, 95), (76, 53)]"
,4,"(0, 1, 6, 7)","[(10, 25), (33, 55), (76, 53), (196, 81)]"
,4,"(0, 5, 6, 7)","[(10, 25), (111, 95), (76, 53), (196, 81)]"
