PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(104, 41)",2,"(0, 1)","[(104, 41), (55, 83)]"
"(55, 83)",2,"(0, 6)","[(104, 41), (160, 90)]"
"(115, 214)",2,"(0, 7)","[(104, 41), (169, 94)]"
"(116, 104)",2,"(1, 2)","[(55, 83), (115, 214)]"
"(121, 109)",2,"(2, 4)","[(115, 214), (121, 109)]"
"(149, 105)",2,"(2, 5)","[(115, 214), (149, 105)]"
"(160, 90)",2,"(2, 7)","[(115, 214), (169, 94)]"
"(169, 94)",2,"(6, 7)","[(160, 90), (169, 94)]"
,3,"(0, 1, 2)","[(104, 41), (55, 83), (115, 214)]"
,3,"(0, 1, 3)","[(104, 41), (55, 83), (116, 104)]"
,3,"(0, 1, 6)","[(104, 41), (55, 83), (160, 90)]"
,3,"(0, 6, 7)","[(104, 41), (160, 90), (169, 94)]"
,3,"(1, 2, 3)","[(55, 83), (115, 214), (116, 104)]"
,3,"(1, 2, 4)","[(55, 83), (115, 214), (121, 109)]"
,3,"(2, 3, 4)","[(115, 214), (116, 104), (121, 109)]"
,3,"(2, 4, 5)","[(115, 214), (121, 109), (149, 105)]"
,3,"(2, 5, 7)","[(115, 214), (149, 105), (169, 94)]"
,3,"(2, 6, 7)","[(115, 214), (160, 90), (169, 94)]"
,3,"(5, 6, 7)","[(149, 105), (160, 90), (169, 94)]"
,4,"(0, 1, 2, 3)","[(104, 41), (55, 83), (115, 214), (116, 104)]"
,4,"(0, 1, 3, 4)","[(104, 41), (55, 83), (116, 104), (121, 109)]"
,4,"(0, 1, 3, 6)","[(104, 41), (55, 83), (116, 104), (160, 90)]"
,4,"(0, 1, 6, 7)","[(104, 41), (55, 83), (160, 90), (169, 94)]"
,4,"(0, 5, 6, 7)","[(104, 41), (149, 105), (160, 90), (169, 94)]"
