PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(39, 191)",2,"(0, 1)","[(39, 191), (230, 208)]"
"(230, 208)",2,"(0, 5)","[(39, 191), (45, 129)]"
"(250, 75)",2,"(0, 7)","[(39, 191), (6, 62)]"
"(138, 118)",2,"(1, 2)","[(230, 208), (250, 75)]"
"(78, 123)",2,"(2, 3)","[(250, 75), (138, 118)]"
"(45, 129)",2,"(2, 7)","[(250, 75), (6, 62)]"
"(36, 77)",2,"(6, 7)","[(36, 77), (6, 62)]"
"(6, 62)",3,"(0, 1, 2)","[(39, 191), (230, 208), (250, 75)]"
,3,"(0, 1, 3)","[(39, 191), (230, 208), (138, 118)]"
,3,"(0, 1, 5)","[(39, 191), (230, 208), (45, 129)]"
,3,"(0, 4, 5)","[(39, 191), (78, 123), (45, 129)]"
,3,"(0, 5, 7)","[(39, 191), (45, 129), (6, 62)]"
,3,"(0, 6, 7)","[(39, 191), (36, 77), (6, 62)]"
,3,"(1, 2, 3)","[(230, 208), (250, 75), (138, 118)]"
,3,"(2, 3, 6)","[(250, 75), (138, 118), (36, 77)]"
,3,"(2, 3, 7)","[(250, 75), (138, 118), (6, 62)]"
,3,"(2, 6, 7)","[(250, 75), (36, 77), (6, 62)]"
,3,"(5, 6, 7)","[(45, 129), (36, 77), (6, 62)]"
,4,"(0, 1, 2, 3)","[(39, 191), (230, 208), (250, 75), (138, 118)]"
,4,"(0, 1, 3, 4)","[(39, 191), (230, 208), (138, 118), (78, 123)]"
,4,"(0, 1, 3, 5)","[(39, 191), (230, 208), (138, 118), (45, 129)]"
,4,"(0, 1, 4, 5)","[(39, 191), (230, 208), (78, 123), (45, 129)]"
,4,"(0, 4, 5, 7)","[(39, 191), (78, 123), (45, 129), (6, 62)]"
,4,"(0, 5, 6, 7)","[(39, 191), (45, 129), (36, 77), (6, 62)]"
