PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(235, 79)",2,"(0, 1)","[(235, 79), (193, 52)]"
"(193, 52)",2,"(0, 6)","[(235, 79), (173, 161)]"
"(21, 204)",2,"(0, 7)","[(235, 79), (164, 178)]"
"(118, 155)",2,"(1, 2)","[(193, 52), (21, 204)]"
"(108, 182)",2,"(2, 3)","[(21, 204), (118, 155)]"
"(135, 168)",2,"(2, 4)","[(21, 204), (108, 182)]"
"(173, 161)",2,"(2, 7)","[(21, 204), (164, 178)]"
"(164, 178)",2,"(4, 7)","[(108, 182), (164, 178)]"
,2,"(6, 7)","[(173, 161), (164, 178)]"
,3,"(0, 1, 2)","[(235, 79), (193, 52), (21, 204)]"
,3,"(0, 1, 3)","[(235, 79), (193, 52), (118, 155)]"
,3,"(0, 1, 6)","[(235, 79), (193, 52), (173, 161)]"
,3,"(0, 6, 7)","[(235, 79), (173, 161), (164, 178)]"
,3,"(1, 2, 3)","[(193, 52), (21, 204), (118, 155)]"
,3,"(2, 3, 4)","[(21, 204), (118, 155), (108, 182)]"
,3,"(2, 4, 5)","[(21, 204), (108, 182), (135, 168)]"
,3,"(2, 4, 7)","[(21, 204), (108, 182), (164, 178)]"
,3,"(4, 6, 7)","[(108, 182), (173, 161), (164, 178)]"
,3,"(5, 6, 7)","[(135, 168), (173, 161), (164, 178)]"
,4,"(0, 1, 2, 3)","[(235, 79), (193, 52), (21, 204), (118, 155)]"
,4,"(0, 1, 3, 5)","[(235, 79), (193, 52), (118, 155), (135, 168)]"
,4,"(0, 1, 3, 6)","[(235, 79), (193, 52), (118, 155), (173, 161)]"
,4,"(0, 1, 6, 7)","[(235, 79), (193, 52), (173, 161), (164, 178)]"
,4,"(0, 5, 6, 7)","[(235, 79), (135, 168), (173, 161), (164, 178)]"
