PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(150, 171)",2,"(0, 1)","[(150, 171), (210, 107)]"
"(210, 107)",2,"(0, 7)","[(150, 171), (99, 170)]"
"(88, 85)",2,"(1, 2)","[(210, 107), (88, 85)]"
"(98, 112)",2,"(2, 3)","[(88, 85), (98, 112)]"
"(85, 129)",2,"(2, 6)","[(88, 85), (45, 154)]"
"(90, 155)",2,"(4, 6)","[(85, 129), (45, 154)]"
"(45, 154)",2,"(5, 6)","[(90, 155), (45, 154)]"
"(99, 170)",2,"(6, 7)","[(45, 154), (99, 170)]"
,3,"(0, 1, 2)","[(150, 171), (210, 107), (88, 85)]"
,3,"(0, 1, 3)","[(150, 171), (210, 107), (98, 112)]"
,3,"(0, 1, 7)","[(150, 171), (210, 107), (99, 170)]"
,3,"(0, 5, 7)","[(150, 171), (90, 155), (99, 170)]"
,3,"(0, 6, 7)","[(150, 171), (45, 154), (99, 170)]"
,3,"(1, 2, 3)","[(210, 107), (88, 85), (98, 112)]"
,3,"(2, 3, 4)","[(88, 85), (98, 112), (85, 129)]"
,3,"(2, 3, 6)","[(88, 85), (98, 112), (45, 154)]"
,3,"(2, 4, 6)","[(88, 85), (85, 129), (45, 154)]"
,3,"(4, 5, 6)","[(85, 129), (90, 155), (45, 154)]"
,3,"(5, 6, 7)","[(90, 155), (45, 154), (99, 170)]"
,4,"(0, 1, 2, 3)","[(150, 171), (210, 107), (88, 85), (98, 112)]"
,4,"(0, 1, 3, 7)","[(150, 171), (210, 107), (98, 112), (99, 170)]"
,4,"(0, 1, 5, 7)","[(150, 171), (210, 107), (90, 155), (99, 170)]"
,4,"(0, 5, 6, 7)","[(150, 171), (90, 155), (45, 154), (99, 170)]"
