PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(89, 154)",2,"(0, 1)","[(89, 154), (116, 157)]"
"(116, 157)",2,"(0, 7)","[(89, 154), (29, 97)]"
"(227, 117)",2,"(1, 2)","[(116, 157), (227, 117)]"
"(149, 128)",2,"(2, 3)","[(227, 117), (149, 128)]"
"(152, 121)",2,"(2, 4)","[(227, 117), (152, 121)]"
"(104, 142)",2,"(2, 7)","[(227, 117), (29, 97)]"
"(61, 112)",2,"(6, 7)","[(61, 112), (29, 97)]"
"(29, 97)",3,"(0, 1, 2)","[(89, 154), (116, 157), (227, 117)]"
,3,"(0, 1, 5)","[(89, 154), (116, 157), (104, 142)]"
,3,"(0, 1, 7)","[(89, 154), (116, 157), (29, 97)]"
,3,"(0, 6, 7)","[(89, 154), (61, 112), (29, 97)]"
,3,"(1, 2, 3)","[(116, 157), (227, 117), (149, 128)]"
,3,"(2, 3, 4)","[(227, 117), (149, 128), (152, 121)]"
,3,"(2, 4, 7)","[(227, 117), (152, 121), (29, 97)]"
,3,"(2, 6, 7)","[(227, 117), (61, 112), (29, 97)]"
,3,"(4, 6, 7)","[(152, 121), (61, 112), (29, 97)]"
,3,"(5, 6, 7)","[(104, 142), (61, 112), (29, 97)]"
,4,"(0, 1, 2, 3)","[(89, 154), (116, 157), (227, 117), (149, 128)]"
,4,"(0, 1, 2, 5)","[(89, 154), (116, 157), (227, 117), (104, 142)]"
,4,"(0, 1, 3, 5)","[(89, 154), (116, 157), (149, 128), (104, 142)]"
,4,"(0, 1, 5, 6)","[(89, 154), (116, 157), (104, 142), (61, 112)]"
,4,"(0, 1, 5, 7)","[(89, 154), (116, 157), (104, 142), (29, 97)]"
,4,"(0, 1, 6, 7)","[(89, 154), (116, 157), (61, 112), (29, 97)]"
,4,"(0, 5, 6, 7)","[(89, 154), (104, 142), (61, 112), (29, 97)]"
