PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(59, 210)",2,"(0, 1)","[(59, 210), (169, 223)]"
"(169, 223)",2,"(0, 5)","[(59, 210), (83, 187)]"
"(196, 197)",2,"(0, 7)","[(59, 210), (70, 32)]"
"(139, 196)",2,"(1, 2)","[(169, 223), (196, 197)]"
"(104, 182)",2,"(2, 7)","[(196, 197), (70, 32)]"
"(83, 187)",2,"(6, 7)","[(91, 166), (70, 32)]"
"(91, 166)",3,"(0, 1, 2)","[(59, 210), (169, 223), (196, 197)]"
"(70, 32)",3,"(0, 1, 3)","[(59, 210), (169, 223), (139, 196)]"
,3,"(0, 1, 5)","[(59, 210), (169, 223), (83, 187)]"
,3,"(0, 4, 5)","[(59, 210), (104, 182), (83, 187)]"
,3,"(0, 5, 6)","[(59, 210), (83, 187), (91, 166)]"
,3,"(0, 5, 7)","[(59, 210), (83, 187), (70, 32)]"
,3,"(0, 6, 7)","[(59, 210), (91, 166), (70, 32)]"
,3,"(1, 2, 3)","[(169, 223), (196, 197), (139, 196)]"
,3,"(1, 2, 7)","[(169, 223), (196, 197), (70, 32)]"
,3,"(2, 3, 7)","[(196, 197), (139, 196), (70, 32)]"
,3,"(2, 6, 7)","[(196, 197), (91, 166), (70, 32)]"
,3,"(4, 6, 7)","[(104, 182), (91, 166), (70, 32)]"
,3,"(5, 6, 7)","[(83, 187), (91, 166), (70, 32)]"
,4,"(0, 1, 2, 3)","[(59, 210), (169, 223), (196, 197), (139, 196)]"
,4,"(0, 1, 3, 5)","[(59, 210), (169, 223), (139, 196), (83, 187)]"
,4,"(0, 1, 4, 5)","[(59, 210), (169, 223), (104, 182), (83, 187)]"
,4,"(0, 4, 5, 6)","[(59, 210), (104, 182), (83, 187), (91, 166)]"
,4,"(0, 5, 6, 7)","[(59, 210), (83, 187), (91, 166), (70, 32)]"
