PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(42, 167)",2,"(0, 1)","[(42, 167), (131, 210)]"
"(131, 210)",2,"(0, 6)","[(42, 167), (120, 161)]"
"(214, 228)",2,"(0, 7)","[(42, 167), (210, 34)]"
"(203, 213)",2,"(1, 2)","[(131, 210), (214, 228)]"
"(151, 190)",2,"(2, 3)","[(214, 228), (203, 213)]"
"(165, 181)",2,"(2, 7)","[(214, 228), (210, 34)]"
"(120, 161)",2,"(3, 7)","[(203, 213), (210, 34)]"
"(210, 34)",2,"(5, 7)","[(165, 181), (210, 34)]"
,2,"(6, 7)","[(120, 161), (210, 34)]"
,3,"(0, 1, 2)","[(42, 167), (131, 210), (214, 228)]"
,3,"(0, 1, 4)","[(42, 167), (131, 210), (151, 190)]"
,3,"(0, 1, 6)","[(42, 167), (131, 210), (120, 161)]"
,3,"(0, 6, 7)","[(42, 167), (120, 161), (210, 34)]"
,3,"(1, 2, 3)","[(131, 210), (214, 228), (203, 213)]"
,3,"(2, 3, 5)","[(214, 228), (203, 213), (165, 181)]"
,3,"(2, 3, 7)","[(214, 228), (203, 213), (210, 34)]"
,3,"(3, 5, 7)","[(203, 213), (165, 181), (210, 34)]"
,3,"(5, 6, 7)","[(165, 181), (120, 161), (210, 34)]"
,4,"(0, 1, 2, 3)","[(42, 167), (131, 210), (214, 228), (203, 213)]"
,4,"(0, 1, 2, 4)","[(42, 167), (131, 210), (214, 228), (151, 190)]"
,4,"(0, 1, 4, 6)","[(42, 167), (131, 210), (151, 190), (120, 161)]"
,4,"(0, 1, 6, 7)","[(42, 167), (131, 210), (120, 161), (210, 34)]"
,4,"(0, 4, 6, 7)","[(42, 167), (151, 190), (120, 161), (210, 34)]"
,4,"(0, 5, 6, 7)","[(42, 167), (165, 181), (120, 161), (210, 34)]"
