PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(43, 233)",2,"(0, 1)","[(43, 233), (108, 248)]"
"(108, 248)",2,"(0, 6)","[(43, 233), (102, 188)]"
"(139, 244)",2,"(0, 7)","[(43, 233), (212, 8)]"
"(132, 226)",2,"(1, 2)","[(108, 248), (139, 244)]"
"(122, 224)",2,"(2, 3)","[(139, 244), (132, 226)]"
"(137, 172)",2,"(2, 7)","[(139, 244), (212, 8)]"
"(102, 188)",2,"(5, 7)","[(137, 172), (212, 8)]"
"(212, 8)",2,"(6, 7)","[(102, 188), (212, 8)]"
,3,"(0, 1, 2)","[(43, 233), (108, 248), (139, 244)]"
,3,"(0, 1, 4)","[(43, 233), (108, 248), (122, 224)]"
,3,"(0, 1, 6)","[(43, 233), (108, 248), (102, 188)]"
,3,"(0, 5, 6)","[(43, 233), (137, 172), (102, 188)]"
,3,"(0, 6, 7)","[(43, 233), (102, 188), (212, 8)]"
,3,"(1, 2, 3)","[(108, 248), (139, 244), (132, 226)]"
,3,"(2, 3, 4)","[(139, 244), (132, 226), (122, 224)]"
,3,"(2, 3, 7)","[(139, 244), (132, 226), (212, 8)]"
,3,"(2, 5, 7)","[(139, 244), (137, 172), (212, 8)]"
,3,"(3, 5, 7)","[(132, 226), (137, 172), (212, 8)]"
,3,"(5, 6, 7)","[(137, 172), (102, 188), (212, 8)]"
,4,"(0, 1, 2, 3)","[(43, 233), (108, 248), (139, 244), (132, 226)]"
,4,"(0, 1, 2, 4)","[(43, 233), (108, 248), (139, 244), (122, 224)]"
,4,"(0, 1, 4, 6)","[(43, 233), (108, 248), (122, 224), (102, 188)]"
,4,"(0, 1, 5, 6)","[(43, 233), (108, 248), (137, 172), (102, 188)]"
,4,"(0, 5, 6, 7)","[(43, 233), (137, 172), (102, 188), (212, 8)]"
