PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(202, 110)",2,"(0, 1)","[(202, 110), (197, 92)]"
"(197, 92)",2,"(0, 7)","[(202, 110), (168, 198)]"
"(137, 57)",2,"(1, 2)","[(197, 92), (137, 57)]"
"(54, 87)",2,"(2, 3)","[(137, 57), (54, 87)]"
"(138, 109)",2,"(3, 5)","[(54, 87), (122, 124)]"
"(122, 124)",2,"(3, 6)","[(54, 87), (128, 146)]"
"(128, 146)",2,"(3, 7)","[(54, 87), (168, 198)]"
"(168, 198)",2,"(6, 7)","[(128, 146), (168, 198)]"
,3,"(0, 1, 2)","[(202, 110), (197, 92), (137, 57)]"
,3,"(0, 1, 7)","[(202, 110), (197, 92), (168, 198)]"
,3,"(0, 6, 7)","[(202, 110), (128, 146), (168, 198)]"
,3,"(1, 2, 3)","[(197, 92), (137, 57), (54, 87)]"
,3,"(2, 3, 4)","[(137, 57), (54, 87), (138, 109)]"
,3,"(2, 3, 5)","[(137, 57), (54, 87), (122, 124)]"
,3,"(3, 5, 6)","[(54, 87), (122, 124), (128, 146)]"
,3,"(3, 6, 7)","[(54, 87), (128, 146), (168, 198)]"
,3,"(5, 6, 7)","[(122, 124), (128, 146), (168, 198)]"
,4,"(0, 1, 2, 3)","[(202, 110), (197, 92), (137, 57), (54, 87)]"
,4,"(0, 1, 2, 4)","[(202, 110), (197, 92), (137, 57), (138, 109)]"
,4,"(0, 1, 2, 7)","[(202, 110), (197, 92), (137, 57), (168, 198)]"
,4,"(0, 1, 4, 7)","[(202, 110), (197, 92), (138, 109), (168, 198)]"
,4,"(0, 1, 6, 7)","[(202, 110), (197, 92), (128, 146), (168, 198)]"
,4,"(0, 5, 6, 7)","[(202, 110), (122, 124), (128, 146), (168, 198)]"
