PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(224, 71)",2,"(0, 1)","[(224, 71), (26, 177)]"
"(26, 177)",2,"(0, 3)","[(224, 71), (123, 142)]"
"(83, 166)",2,"(0, 4)","[(224, 71), (141, 140)]"
"(123, 142)",2,"(0, 5)","[(224, 71), (147, 144)]"
"(141, 140)",2,"(0, 7)","[(224, 71), (187, 196)]"
"(147, 144)",2,"(1, 2)","[(26, 177), (83, 166)]"
"(145, 149)",2,"(1, 7)","[(26, 177), (187, 196)]"
"(187, 196)",2,"(2, 7)","[(83, 166), (187, 196)]"
,2,"(6, 7)","[(145, 149), (187, 196)]"
,3,"(0, 1, 2)","[(224, 71), (26, 177), (83, 166)]"
,3,"(0, 1, 3)","[(224, 71), (26, 177), (123, 142)]"
,3,"(0, 3, 4)","[(224, 71), (123, 142), (141, 140)]"
,3,"(0, 4, 5)","[(224, 71), (141, 140), (147, 144)]"
,3,"(0, 5, 7)","[(224, 71), (147, 144), (187, 196)]"
,3,"(0, 6, 7)","[(224, 71), (145, 149), (187, 196)]"
,3,"(1, 2, 3)","[(26, 177), (83, 166), (123, 142)]"
,3,"(1, 2, 7)","[(26, 177), (83, 166), (187, 196)]"
,3,"(2, 6, 7)","[(83, 166), (145, 149), (187, 196)]"
,3,"(5, 6, 7)","[(147, 144), (145, 149), (187, 196)]"
,4,"(0, 1, 2, 3)","[(224, 71), (26, 177), (83, 166), (123, 142)]"
,4,"(0, 1, 3, 4)","[(224, 71), (26, 177), (123, 142), (141, 140)]"
,4,"(0, 3, 4, 5)","[(224, 71), (123, 142), (141, 140), (147, 144)]"
,4,"(0, 4, 5, 6)","[(224, 71), (141, 140), (147, 144), (145, 149)]"
,4,"(0, 4, 5, 7)","[(224, 71), (141, 140), (147, 144), (187, 196)]"
,4,"(0, 5, 6, 7)","[(224, 71), (147, 144), (145, 149), (187, 196)]"
